Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-03-17 23:05:04, 0,  24576,  16143,  7907
2025-03-17 23:05:09, 0,  24576,  16143,  7907
2025-03-17 23:05:14, 0,  24576,  16143,  7907
2025-03-17 23:05:19, 0,  24576,  16143,  7907
2025-03-17 23:05:24, 0,  24576,  4,  24046
2025-03-17 23:05:29, 0,  24576,  4,  24046
2025-03-17 23:05:34, 0,  24576,  4,  24046
2025-03-17 23:05:39, 0,  24576,  2403,  21647
2025-03-17 23:05:44, 0,  24576,  2403,  21647
2025-03-17 23:05:49, 0,  24576,  2403,  21647
2025-03-17 23:05:55, 0,  24576,  2403,  21647
2025-03-17 23:06:00, 0,  24576,  2403,  21647
2025-03-17 23:06:05, 0,  24576,  2403,  21647
2025-03-17 23:06:10, 0,  24576,  2403,  21647
2025-03-17 23:06:15, 0,  24576,  2403,  21647
2025-03-17 23:06:20, 0,  24576,  2403,  21647
2025-03-17 23:06:25, 0,  24576,  8459,  15591
2025-03-17 23:06:30, 0,  24576,  15859,  8191
2025-03-17 23:06:35, 0,  24576,  15859,  8191
2025-03-17 23:06:40, 0,  24576,  15859,  8191
2025-03-17 23:06:45, 0,  24576,  15859,  8191
2025-03-17 23:06:50, 0,  24576,  15859,  8191
2025-03-17 23:06:55, 0,  24576,  15935,  8115
2025-03-17 23:07:00, 0,  24576,  15935,  8115
2025-03-17 23:07:05, 0,  24576,  15935,  8115
2025-03-17 23:07:10, 0,  24576,  15947,  8103
2025-03-17 23:07:15, 0,  24576,  15947,  8103
2025-03-17 23:07:20, 0,  24576,  15947,  8103
2025-03-17 23:07:26, 0,  24576,  15947,  8103
2025-03-17 23:07:31, 0,  24576,  15947,  8103
2025-03-17 23:07:36, 0,  24576,  15947,  8103
2025-03-17 23:07:41, 0,  24576,  15947,  8103
2025-03-17 23:07:46, 0,  24576,  15947,  8103
2025-03-17 23:07:51, 0,  24576,  15947,  8103
2025-03-17 23:07:56, 0,  24576,  15947,  8103
2025-03-17 23:08:01, 0,  24576,  15947,  8103
2025-03-17 23:08:06, 0,  24576,  15947,  8103
2025-03-17 23:08:11, 0,  24576,  15947,  8103
2025-03-17 23:08:16, 0,  24576,  15947,  8103
2025-03-17 23:08:21, 0,  24576,  15947,  8103
2025-03-17 23:08:26, 0,  24576,  15947,  8103
2025-03-17 23:08:31, 0,  24576,  15947,  8103
