#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.106            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.963            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.955            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.002        28.121            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.925            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.919            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.408            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.946            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.955            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.053            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.955            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.955            
GPU 0     96                14                0.000        0.000        0.000        0.000        0.000        99.512            
GPU 0     79                10                0.128        0.115        0.038        0.000        0.010        157.547           
GPU 0     0                 0                 0.600        0.522        0.132        0.000        0.060        61.726            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     34                4                 0.610        0.525        0.125        0.000        0.060        99.122            
GPU 0     71                9                 0.670        0.571        0.128        0.000        0.066        153.173           
GPU 0     45                6                 0.549        0.471        0.110        0.000        0.054        137.711           
GPU 0     79                10                0.553        0.476        0.114        0.000        0.055        140.916           
GPU 0     76                10                0.549        0.468        0.104        0.000        0.054        142.615           
GPU 0     40                5                 0.635        0.542        0.122        0.000        0.062        122.313           
GPU 0     41                5                 0.556        0.476        0.108        0.000        0.055        63.922            
GPU 0     68                8                 0.596        0.515        0.125        0.000        0.059        154.643           
GPU 0     42                5                 0.643        0.550        0.126        0.000        0.063        66.270            
GPU 0     34                4                 0.587        0.507        0.122        0.000        0.058        151.581           
GPU 0     75                9                 0.530        0.452        0.100        0.000        0.052        124.473           
GPU 0     69                9                 0.503        0.430        0.098        0.000        0.049        156.553           
GPU 0     69                9                 0.660        0.563        0.126        0.000        0.065        171.968           
GPU 0     28                3                 0.539        0.461        0.104        0.000        0.053        66.075            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     30                4                 0.496        0.425        0.099        0.000        0.049        127.476           
GPU 0     67                8                 0.568        0.486        0.111        0.000        0.056        154.926           
GPU 0     91                12                0.573        0.492        0.115        0.000        0.056        171.044           
GPU 0     75                10                0.566        0.484        0.110        0.000        0.056        103.392           
GPU 0     0                 0                 0.593        0.511        0.123        0.000        0.058        35.936            
GPU 0     0                 0                 0.125        0.106        0.024        0.000        0.010        35.729            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.826            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.738            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.640            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.435            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.444            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.240            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.256            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.052            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.060            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.662            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.670            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.858            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.963            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.955            
