#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.790            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.988            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.988            
GPU 0     18                1                 0.001        0.000        0.000        0.000        0.000        38.119            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.208            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.216            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.216            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.216            
GPU 0     47                10                0.000        0.000        0.000        0.000        0.000        91.798            
GPU 0     62                11                0.258        0.234        0.098        0.001        0.032        185.818           
GPU 0     61                11                0.636        0.590        0.281        0.003        0.089        195.434           
GPU 0     97                16                0.645        0.599        0.285        0.003        0.091        93.044            
GPU 0     84                14                0.639        0.593        0.283        0.003        0.090        188.117           
GPU 0     88                14                0.648        0.600        0.286        0.003        0.092        170.344           
GPU 0     47                9                 0.630        0.588        0.266        0.003        0.097        88.469            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     69                12                0.646        0.604        0.270        0.003        0.099        176.074           
GPU 0     0                 0                 0.635        0.590        0.250        0.003        0.096        39.894            
GPU 0     0                 0                 0.279        0.259        0.121        0.001        0.039        39.491            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.393            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.296            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.100            
