#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        28.896            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        63.614            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        63.810            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        63.810            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.004            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        63.998            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.079            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.086            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.183            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        146.466           
GPU 0     N/A               N/A               0.181        0.162        0.070        0.015        0.051        70.889            
GPU 0     N/A               N/A               0.457        0.422        0.196        0.047        0.145        154.672           
GPU 0     N/A               N/A               0.488        0.440        0.208        0.056        0.166        169.114           
GPU 0     N/A               N/A               0.488        0.445        0.209        0.052        0.158        75.219            
GPU 0     N/A               N/A               0.513        0.470        0.222        0.058        0.173        126.126           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.499        0.455        0.215        0.057        0.174        89.459            
GPU 0     N/A               N/A               0.511        0.466        0.222        0.058        0.173        105.437           
GPU 0     N/A               N/A               0.525        0.485        0.226        0.057        0.173        147.480           
GPU 0     N/A               N/A               0.458        0.412        0.192        0.050        0.152        136.348           
GPU 0     N/A               N/A               0.496        0.452        0.211        0.054        0.164        89.265            
GPU 0     N/A               N/A               0.516        0.473        0.222        0.055        0.169        79.548            
GPU 0     N/A               N/A               0.506        0.461        0.216        0.056        0.170        96.748            
GPU 0     N/A               N/A               0.491        0.449        0.208        0.050        0.154        162.334           
GPU 0     N/A               N/A               0.512        0.470        0.220        0.056        0.169        94.831            
GPU 0     N/A               N/A               0.489        0.444        0.208        0.055        0.166        139.515           
GPU 0     N/A               N/A               0.524        0.488        0.230        0.052        0.164        126.890           
GPU 0     N/A               N/A               0.521        0.479        0.227        0.057        0.174        119.623           
GPU 0     N/A               N/A               0.513        0.474        0.220        0.051        0.158        98.024            
GPU 0     N/A               N/A               0.504        0.463        0.216        0.052        0.163        122.775           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.511        0.470        0.223        0.059        0.175        71.681            
GPU 0     N/A               N/A               0.432        0.393        0.185        0.046        0.142        65.769            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.103            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.603            
