#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        26.335            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.731            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.522            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.424            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.564            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.760            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.368            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.368            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.271            
GPU 0     10                2                 0.000        0.000        0.000        0.000        0.000        63.697            
GPU 0     96                21                0.154        0.149        0.063        0.000        0.018        166.733           
GPU 0     100               17                0.963        0.940        0.413        0.001        0.152        115.044           
GPU 0     94                16                0.964        0.938        0.416        0.001        0.147        177.172           
GPU 0     97                19                0.957        0.933        0.416        0.001        0.146        169.482           
GPU 0     100               22                0.956        0.931        0.405        0.001        0.146        172.368           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     96                15                0.961        0.936        0.412        0.001        0.150        167.852           
GPU 0     97                17                0.960        0.934        0.397        0.001        0.148        173.057           
GPU 0     96                20                0.965        0.944        0.413        0.001        0.151        173.195           
GPU 0     95                16                0.963        0.941        0.413        0.001        0.152        165.751           
GPU 0     95                16                0.953        0.932        0.406        0.001        0.141        176.038           
GPU 0     96                17                0.958        0.933        0.403        0.001        0.148        172.766           
GPU 0     0                 0                 0.954        0.933        0.405        0.001        0.154        36.327            
GPU 0     0                 0                 0.070        0.068        0.030        0.000        0.008        36.034            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.729            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.631            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.839            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.729            
