enter_time_str,count
2025-03-31 23:59:32.501,1
2025-03-31 23:59:32.517,1
2025-03-31 23:59:32.648,1
2025-03-31 23:59:32.845,8
2025-03-31 23:59:32.849,9
2025-03-31 23:59:33.016,19
2025-03-31 23:59:33.051,9
2025-03-31 23:59:33.079,10
2025-03-31 23:59:33.315,16
2025-03-31 23:59:33.337,13
2025-03-31 23:59:33.508,13
2025-03-31 23:59:33.682,14
2025-03-31 23:59:33.738,13
2025-03-31 23:59:33.906,7
2025-03-31 23:59:34.044,9
2025-03-31 23:59:34.065,4
2025-03-31 23:59:34.142,3
2025-03-31 23:59:34.183,1
2025-03-31 23:59:34.239,1
2025-03-31 23:59:34.268,3
2025-03-31 23:59:34.284,1
2025-03-31 23:59:34.286,1
2025-03-31 23:59:34.328,6
2025-03-31 23:59:34.335,1
2025-03-31 23:59:34.369,15
2025-03-31 23:59:34.408,2
2025-03-31 23:59:34.481,3
2025-03-31 23:59:34.498,1
2025-03-31 23:59:34.535,2
2025-03-31 23:59:34.565,4
2025-03-31 23:59:34.604,4
2025-03-31 23:59:34.673,8
2025-03-31 23:59:34.743,6
2025-03-31 23:59:34.809,17
2025-03-31 23:59:34.896,12
2025-03-31 23:59:34.918,6
2025-03-31 23:59:35.107,10
2025-03-31 23:59:35.245,9
2025-03-31 23:59:35.324,6
2025-03-31 23:59:35.377,10
2025-03-31 23:59:35.503,7
2025-03-31 23:59:35.511,8
2025-03-31 23:59:35.666,10
2025-03-31 23:59:35.716,5
2025-03-31 23:59:35.761,9
2025-03-31 23:59:35.857,4
2025-03-31 23:59:35.962,5
2025-03-31 23:59:35.969,3
2025-03-31 23:59:36.029,10
2025-03-31 23:59:36.095,1
2025-03-31 23:59:36.133,1
2025-03-31 23:59:36.149,3
2025-03-31 23:59:36.204,1
2025-03-31 23:59:36.235,2
2025-03-31 23:59:36.243,1
2025-03-31 23:59:36.281,4
2025-03-31 23:59:36.299,3
2025-03-31 23:59:36.361,11
2025-03-31 23:59:36.395,3
2025-03-31 23:59:36.398,5
2025-03-31 23:59:36.486,2
2025-03-31 23:59:36.548,1
2025-03-31 23:59:36.550,6
2025-03-31 23:59:36.650,2
2025-03-31 23:59:36.658,6
2025-03-31 23:59:36.716,1
2025-03-31 23:59:36.719,11
2025-03-31 23:59:36.753,1
2025-03-31 23:59:36.806,1
2025-03-31 23:59:36.846,7
2025-03-31 23:59:36.864,1
2025-03-31 23:59:36.897,1
2025-03-31 23:59:36.931,1
2025-03-31 23:59:36.998,8
2025-03-31 23:59:37.015,1
2025-03-31 23:59:37.047,9
2025-03-31 23:59:37.151,1
2025-03-31 23:59:37.190,1
2025-03-31 23:59:37.220,6
2025-03-31 23:59:37.295,8
2025-03-31 23:59:37.419,1
2025-03-31 23:59:37.427,1
2025-03-31 23:59:37.458,1
2025-03-31 23:59:37.470,1
2025-03-31 23:59:37.506,1
2025-03-31 23:59:37.508,1
2025-03-31 23:59:37.521,2
2025-03-31 23:59:37.548,1
2025-03-31 23:59:37.588,4
2025-03-31 23:59:37.595,1
2025-03-31 23:59:37.611,1
2025-03-31 23:59:37.630,1
2025-03-31 23:59:37.648,1
2025-03-31 23:59:37.677,1
2025-03-31 23:59:37.706,1
2025-03-31 23:59:37.712,1
2025-03-31 23:59:37.716,1
2025-03-31 23:59:37.743,2
2025-03-31 23:59:37.747,1
2025-03-31 23:59:37.750,2
2025-03-31 23:59:37.781,1
2025-03-31 23:59:37.813,2
2025-03-31 23:59:37.844,2
2025-03-31 23:59:37.870,1
2025-03-31 23:59:37.886,1
2025-03-31 23:59:37.904,2
2025-03-31 23:59:37.920,2
2025-03-31 23:59:37.936,4
2025-03-31 23:59:37.960,2
2025-03-31 23:59:37.981,1
2025-03-31 23:59:38.017,3
2025-03-31 23:59:38.043,2
2025-03-31 23:59:38.057,1
2025-03-31 23:59:38.078,1
2025-03-31 23:59:38.098,1
2025-03-31 23:59:38.105,4
2025-03-31 23:59:38.118,3
2025-03-31 23:59:38.160,1
2025-03-31 23:59:38.196,4
2025-03-31 23:59:38.224,2
2025-03-31 23:59:38.226,1
2025-03-31 23:59:38.264,1
2025-03-31 23:59:38.308,1
2025-03-31 23:59:38.313,5
2025-03-31 23:59:38.348,3
2025-03-31 23:59:38.408,1
2025-03-31 23:59:38.423,3
2025-03-31 23:59:38.444,4
2025-03-31 23:59:38.509,1
2025-03-31 23:59:38.521,7
2025-03-31 23:59:38.552,4
2025-03-31 23:59:38.575,1
2025-03-31 23:59:38.639,1
2025-03-31 23:59:38.665,4
2025-03-31 23:59:38.672,1
2025-03-31 23:59:38.722,7
2025-03-31 23:59:38.756,1
2025-03-31 23:59:38.777,3
2025-03-31 23:59:38.789,2
2025-03-31 23:59:38.849,1
2025-03-31 23:59:38.863,3
2025-03-31 23:59:38.884,2
2025-03-31 23:59:38.918,3
2025-03-31 23:59:38.936,1
2025-03-31 23:59:38.956,5
2025-03-31 23:59:38.980,1
2025-03-31 23:59:39.012,2
2025-03-31 23:59:39.013,1
2025-03-31 23:59:39.056,1
2025-03-31 23:59:39.080,4
2025-03-31 23:59:39.089,1
2025-03-31 23:59:39.094,2
2025-03-31 23:59:39.151,1
2025-03-31 23:59:39.171,1
2025-03-31 23:59:39.182,1
2025-03-31 23:59:39.194,6
2025-03-31 23:59:39.212,2
2025-03-31 23:59:39.221,2
