enter_time_str,count
2025-03-31 23:59:32.093,2
2025-03-31 23:59:32.107,1
2025-03-31 23:59:32.352,9
2025-03-31 23:59:32.355,8
2025-03-31 23:59:32.373,11
2025-03-31 23:59:32.622,8
2025-03-31 23:59:32.656,7
2025-03-31 23:59:32.709,9
2025-03-31 23:59:32.818,7
2025-03-31 23:59:32.826,5
2025-03-31 23:59:32.934,6
2025-03-31 23:59:32.956,2
2025-03-31 23:59:32.990,9
2025-03-31 23:59:33.016,2
2025-03-31 23:59:33.074,4
2025-03-31 23:59:33.092,1
2025-03-31 23:59:33.157,1
2025-03-31 23:59:33.180,4
2025-03-31 23:59:33.190,1
2025-03-31 23:59:33.213,7
2025-03-31 23:59:33.244,1
2025-03-31 23:59:33.280,1
2025-03-31 23:59:33.285,4
2025-03-31 23:59:33.312,1
2025-03-31 23:59:33.345,2
2025-03-31 23:59:33.383,3
2025-03-31 23:59:33.396,6
2025-03-31 23:59:33.410,1
2025-03-31 23:59:33.443,1
2025-03-31 23:59:33.465,1
2025-03-31 23:59:33.494,1
2025-03-31 23:59:33.521,1
2025-03-31 23:59:33.527,1
2025-03-31 23:59:33.555,1
2025-03-31 23:59:33.562,1
2025-03-31 23:59:33.588,1
2025-03-31 23:59:33.621,1
2025-03-31 23:59:33.643,1
2025-03-31 23:59:33.654,1
2025-03-31 23:59:33.676,1
2025-03-31 23:59:33.687,1
2025-03-31 23:59:33.710,2
2025-03-31 23:59:33.723,1
2025-03-31 23:59:33.755,7
2025-03-31 23:59:33.844,1
2025-03-31 23:59:33.878,1
2025-03-31 23:59:33.913,10
2025-03-31 23:59:33.923,1
2025-03-31 23:59:33.965,1
2025-03-31 23:59:33.984,7
2025-03-31 23:59:33.998,1
2025-03-31 23:59:34.049,1
2025-03-31 23:59:34.087,1
2025-03-31 23:59:34.121,1
2025-03-31 23:59:34.149,4
2025-03-31 23:59:34.154,12
2025-03-31 23:59:34.156,2
2025-03-31 23:59:34.214,3
2025-03-31 23:59:34.255,4
2025-03-31 23:59:34.297,2
2025-03-31 23:59:34.356,2
2025-03-31 23:59:34.360,4
2025-03-31 23:59:34.416,2
2025-03-31 23:59:34.425,3
2025-03-31 23:59:34.467,7
2025-03-31 23:59:34.502,1
2025-03-31 23:59:34.508,2
2025-03-31 23:59:34.538,1
2025-03-31 23:59:34.571,3
2025-03-31 23:59:34.574,1
2025-03-31 23:59:34.607,1
2025-03-31 23:59:34.640,3
2025-03-31 23:59:34.641,2
2025-03-31 23:59:34.652,2
2025-03-31 23:59:34.698,1
2025-03-31 23:59:34.710,2
2025-03-31 23:59:34.723,3
2025-03-31 23:59:34.734,1
2025-03-31 23:59:34.768,1
2025-03-31 23:59:34.770,2
2025-03-31 23:59:34.801,1
2025-03-31 23:59:34.808,1
