enter_time_str,count
2025-03-31 23:59:32.080,1
2025-03-31 23:59:32.183,12
2025-03-31 23:59:32.223,2
2025-03-31 23:59:32.254,5
2025-03-31 23:59:32.276,1
2025-03-31 23:59:32.292,2
2025-03-31 23:59:32.309,2
2025-03-31 23:59:32.322,1
2025-03-31 23:59:32.337,2
2025-03-31 23:59:32.354,1
2025-03-31 23:59:32.374,2
2025-03-31 23:59:32.388,1
2025-03-31 23:59:32.402,2
2025-03-31 23:59:32.417,1
2025-03-31 23:59:32.428,1
2025-03-31 23:59:32.440,1
2025-03-31 23:59:32.452,1
2025-03-31 23:59:32.464,1
2025-03-31 23:59:32.481,1
2025-03-31 23:59:32.494,2
2025-03-31 23:59:32.515,1
2025-03-31 23:59:32.530,1
2025-03-31 23:59:32.546,2
2025-03-31 23:59:32.568,1
2025-03-31 23:59:32.581,3
2025-03-31 23:59:32.594,1
2025-03-31 23:59:32.608,1
2025-03-31 23:59:32.620,1
2025-03-31 23:59:32.632,1
2025-03-31 23:59:32.646,1
2025-03-31 23:59:32.663,2
2025-03-31 23:59:32.683,2
2025-03-31 23:59:32.698,1
2025-03-31 23:59:32.715,2
2025-03-31 23:59:32.735,1
2025-03-31 23:59:32.750,1
2025-03-31 23:59:32.768,1
2025-03-31 23:59:32.787,2
2025-03-31 23:59:32.807,1
2025-03-31 23:59:32.823,3
2025-03-31 23:59:32.838,1
2025-03-31 23:59:32.857,2
2025-03-31 23:59:32.873,1
2025-03-31 23:59:32.890,2
2025-03-31 23:59:32.912,2
2025-03-31 23:59:32.929,2
2025-03-31 23:59:32.945,1
2025-03-31 23:59:32.962,1
2025-03-31 23:59:32.980,2
2025-03-31 23:59:32.996,2
2025-03-31 23:59:33.020,2
2025-03-31 23:59:33.036,1
2025-03-31 23:59:33.053,2
2025-03-31 23:59:33.071,1
2025-03-31 23:59:33.085,2
2025-03-31 23:59:33.103,1
2025-03-31 23:59:33.117,1
2025-03-31 23:59:33.134,2
2025-03-31 23:59:33.148,1
2025-03-31 23:59:33.161,1
2025-03-31 23:59:33.172,1
2025-03-31 23:59:33.184,1
2025-03-31 23:59:33.198,2
2025-03-31 23:59:33.220,1
2025-03-31 23:59:33.244,1
2025-03-31 23:59:33.264,3
2025-03-31 23:59:33.285,2
2025-03-31 23:59:33.301,1
2025-03-31 23:59:33.315,2
2025-03-31 23:59:33.334,1
2025-03-31 23:59:33.351,2
2025-03-31 23:59:33.367,1
2025-03-31 23:59:33.381,2
2025-03-31 23:59:33.395,1
2025-03-31 23:59:33.410,1
2025-03-31 23:59:33.427,2
2025-03-31 23:59:33.445,1
2025-03-31 23:59:33.463,2
2025-03-31 23:59:33.482,1
2025-03-31 23:59:33.500,2
2025-03-31 23:59:33.521,2
2025-03-31 23:59:33.538,1
2025-03-31 23:59:33.552,2
2025-03-31 23:59:33.566,1
2025-03-31 23:59:33.582,1
2025-03-31 23:59:33.594,1
2025-03-31 23:59:33.607,2
2025-03-31 23:59:33.621,1
2025-03-31 23:59:33.635,1
2025-03-31 23:59:33.647,1
2025-03-31 23:59:33.658,1
2025-03-31 23:59:33.669,1
2025-03-31 23:59:33.682,1
2025-03-31 23:59:33.694,1
2025-03-31 23:59:33.707,2
2025-03-31 23:59:33.725,1
2025-03-31 23:59:33.740,1
2025-03-31 23:59:33.757,2
2025-03-31 23:59:33.775,1
2025-03-31 23:59:33.796,3
2025-03-31 23:59:33.825,2
2025-03-31 23:59:33.844,2
2025-03-31 23:59:33.857,1
2025-03-31 23:59:33.875,2
2025-03-31 23:59:33.889,1
2025-03-31 23:59:33.902,1
2025-03-31 23:59:33.915,1
2025-03-31 23:59:33.928,1
2025-03-31 23:59:33.943,2
2025-03-31 23:59:33.967,2
2025-03-31 23:59:33.984,1
2025-03-31 23:59:34.002,2
2025-03-31 23:59:34.019,1
2025-03-31 23:59:34.033,1
2025-03-31 23:59:34.050,2
2025-03-31 23:59:34.066,1
2025-03-31 23:59:34.081,1
2025-03-31 23:59:34.097,2
2025-03-31 23:59:34.109,1
2025-03-31 23:59:34.122,1
2025-03-31 23:59:34.134,1
2025-03-31 23:59:34.150,2
2025-03-31 23:59:34.167,1
2025-03-31 23:59:34.185,1
2025-03-31 23:59:34.201,2
2025-03-31 23:59:34.222,2
2025-03-31 23:59:34.244,2
2025-03-31 23:59:34.269,2
2025-03-31 23:59:34.285,1
2025-03-31 23:59:34.304,2
2025-03-31 23:59:34.319,1
2025-03-31 23:59:34.335,2
2025-03-31 23:59:34.347,1
2025-03-31 23:59:34.360,1
2025-03-31 23:59:34.373,1
2025-03-31 23:59:34.390,1
2025-03-31 23:59:34.404,2
2025-03-31 23:59:34.417,1
2025-03-31 23:59:34.429,1
2025-03-31 23:59:34.453,2
2025-03-31 23:59:34.475,2
2025-03-31 23:59:34.496,1
2025-03-31 23:59:34.516,3
2025-03-31 23:59:34.546,2
2025-03-31 23:59:34.565,1
2025-03-31 23:59:34.585,3
