#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.011            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.852            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.754            
GPU 0     8                 0                 0.000        0.000        0.000        0.000        0.000        43.315            
GPU 0     69                11                0.012        0.008        0.002        0.000        0.001        89.732            
GPU 0     79                14                0.626        0.584        0.257        0.003        0.092        139.876           
GPU 0     72                14                0.649        0.604        0.260        0.003        0.098        189.385           
GPU 0     73                13                0.653        0.600        0.250        0.003        0.092        177.968           
GPU 0     71                11                0.658        0.606        0.258        0.003        0.098        90.119            
GPU 0     71                12                0.667        0.619        0.271        0.003        0.098        162.401           
GPU 0     57                10                0.637        0.578        0.238        0.003        0.088        95.264            
GPU 0     69                13                0.659        0.603        0.243        0.003        0.091        166.072           
GPU 0     77                14                0.658        0.611        0.256        0.003        0.097        84.256            
GPU 0     59                10                0.673        0.625        0.256        0.003        0.100        167.162           
GPU 0     50                9                 0.629        0.575        0.240        0.003        0.086        182.044           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     76                13                0.634        0.587        0.260        0.003        0.094        84.877            
GPU 0     60                11                0.644        0.584        0.225        0.003        0.086        93.052            
GPU 0     47                9                 0.660        0.609        0.262        0.003        0.095        166.126           
GPU 0     60                11                0.661        0.612        0.256        0.003        0.097        163.366           
GPU 0     59                9                 0.643        0.585        0.236        0.003        0.088        121.478           
GPU 0     66                10                0.670        0.618        0.256        0.003        0.095        110.014           
GPU 0     76                14                0.628        0.563        0.207        0.003        0.084        92.111            
GPU 0     66                10                0.662        0.616        0.257        0.003        0.099        167.165           
GPU 0     69                11                0.615        0.557        0.223        0.003        0.083        194.029           
GPU 0     53                10                0.659        0.605        0.260        0.003        0.092        78.448            
GPU 0     63                11                0.627        0.570        0.225        0.003        0.086        95.094            
GPU 0     63                9                 0.647        0.600        0.254        0.003        0.096        162.879           
GPU 0     0                 0                 0.616        0.555        0.230        0.003        0.084        73.127            
GPU 0     0                 0                 0.417        0.386        0.163        0.002        0.061        40.430            
