#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.969            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.224            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.224            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.224            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.224            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.224            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.224            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.224            
GPU 0     9                 1                 0.000        0.000        0.000        0.000        0.000        64.093            
GPU 0     7                 2                 0.164        0.139        0.065        0.026        0.057        167.980           
GPU 0     0                 0                 0.127        0.104        0.046        0.020        0.047        64.178            
GPU 0     0                 4                 0.169        0.147        0.071        0.029        0.073        64.679            
GPU 0     26                9                 0.208        0.175        0.082        0.030        0.081        64.679            
GPU 0     0                 0                 0.133        0.105        0.045        0.018        0.040        36.920            
GPU 0     52                19                0.096        0.082        0.038        0.015        0.032        47.697            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     53                34                0.203        0.169        0.078        0.031        0.076        62.995            
GPU 0     9                 1                 0.224        0.198        0.098        0.038        0.099        162.985           
GPU 0     0                 0                 0.188        0.158        0.073        0.028        0.071        63.496            
GPU 0     18                9                 0.099        0.080        0.034        0.014        0.033        63.496            
GPU 0     3                 0                 0.143        0.117        0.053        0.021        0.051        62.898            
GPU 0     11                1                 0.186        0.159        0.076        0.029        0.077        161.655           
GPU 0     57                20                0.162        0.139        0.066        0.026        0.066        53.030            
GPU 0     14                1                 0.159        0.131        0.061        0.023        0.056        36.823            
GPU 0     23                9                 0.112        0.093        0.042        0.017        0.040        63.801            
GPU 0     38                22                0.248        0.210        0.099        0.039        0.094        66.081            
GPU 0     24                15                0.182        0.150        0.070        0.026        0.069        42.458            
GPU 0     0                 0                 0.153        0.124        0.056        0.022        0.056        63.404            
GPU 0     0                 0                 0.158        0.128        0.057        0.021        0.056        63.398            
GPU 0     0                 0                 0.166        0.145        0.071        0.027        0.072        63.496            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.210        0.180        0.087        0.032        0.087        64.288            
GPU 0     14                6                 0.191        0.159        0.073        0.028        0.071        73.246            
GPU 0     0                 0                 0.176        0.150        0.071        0.028        0.072        63.898            
GPU 0     0                 0                 0.184        0.155        0.074        0.028        0.073        63.691            
GPU 0     0                 0                 0.122        0.099        0.044        0.017        0.041        70.980            
GPU 0     6                 1                 0.185        0.152        0.070        0.027        0.063        108.594           
GPU 0     0                 0                 0.177        0.154        0.073        0.029        0.075        62.605            
GPU 0     0                 0                 0.173        0.141        0.064        0.024        0.061        64.679            
GPU 0     0                 0                 0.260        0.221        0.103        0.040        0.098        37.421            
GPU 0     12                1                 0.125        0.099        0.041        0.017        0.038        49.381            
GPU 0     48                26                0.157        0.131        0.059        0.024        0.058        51.262            
GPU 0     0                 0                 0.123        0.101        0.043        0.019        0.039        63.398            
GPU 0     0                 0                 0.156        0.125        0.057        0.022        0.054        63.496            
GPU 0     0                 0                 0.113        0.095        0.043        0.018        0.044        63.398            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     13                1                 0.164        0.136        0.062        0.025        0.060        38.694            
GPU 0     71                34                0.159        0.133        0.061        0.024        0.061        65.276            
GPU 0     0                 0                 0.298        0.256        0.121        0.048        0.111        64.776            
GPU 0     0                 0                 0.232        0.195        0.093        0.034        0.091        64.581            
GPU 0     0                 0                 0.088        0.074        0.033        0.014        0.037        37.518            
GPU 0     11                1                 0.185        0.154        0.070        0.027        0.067        63.996            
GPU 0     0                 0                 0.212        0.175        0.079        0.032        0.073        64.484            
GPU 0     15                1                 0.104        0.085        0.039        0.014        0.039        64.190            
GPU 0     22                6                 0.194        0.167        0.081        0.031        0.082        66.453            
GPU 0     60                30                0.149        0.123        0.055        0.022        0.054        64.288            
GPU 0     47                32                0.198        0.170        0.080        0.031        0.082        101.371           
GPU 0     0                 0                 0.184        0.158        0.075        0.029        0.074        62.800            
GPU 0     35                1                 0.128        0.103        0.047        0.017        0.046        63.496            
GPU 0     9                 1                 0.148        0.126        0.059        0.024        0.060        63.203            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     29                17                0.215        0.186        0.089        0.036        0.081        182.176           
GPU 0     0                 0                 0.148        0.122        0.055        0.022        0.052        63.886            
GPU 0     9                 1                 0.171        0.147        0.069        0.027        0.069        65.069            
GPU 0     25                15                0.235        0.210        0.105        0.040        0.107        153.597           
GPU 0     0                 0                 0.118        0.104        0.049        0.020        0.050        63.996            
GPU 0     44                24                0.180        0.152        0.073        0.027        0.072        78.345            
GPU 0     12                4                 0.212        0.172        0.077        0.030        0.071        64.093            
GPU 0     0                 0                 0.181        0.154        0.074        0.028        0.074        37.314            
GPU 0     0                 0                 0.124        0.100        0.043        0.018        0.037        64.581            
GPU 0     49                26                0.136        0.112        0.049        0.020        0.045        74.735            
GPU 0     11                3                 0.190        0.164        0.078        0.031        0.072        102.873           
GPU 0     0                 0                 0.209        0.175        0.082        0.031        0.082        63.886            
GPU 0     0                 0                 0.147        0.125        0.060        0.023        0.060        63.898            
GPU 0     0                 18                0.210        0.181        0.087        0.033        0.087        44.143            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.113        0.091        0.039        0.016        0.038        64.190            
GPU 0     46                27                0.224        0.192        0.093        0.036        0.091        63.203            
GPU 0     0                 0                 0.199        0.170        0.081        0.031        0.082        37.509            
GPU 0     9                 1                 0.102        0.083        0.037        0.015        0.037        67.525            
GPU 0     0                 0                 0.185        0.154        0.072        0.027        0.071        37.324            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.128            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.127            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.920            
