#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.605            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.466            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.271            
GPU 0     32                7                 0.251        0.231        0.107        0.001        0.028        178.547           
GPU 0     64                11                0.647        0.601        0.286        0.003        0.093        179.128           
GPU 0     55                10                0.644        0.598        0.286        0.003        0.093        186.828           
GPU 0     67                12                0.644        0.598        0.286        0.003        0.093        165.114           
GPU 0     78                14                0.658        0.610        0.292        0.003        0.096        75.024            
GPU 0     48                9                 0.641        0.594        0.284        0.003        0.093        67.837            
GPU 0     85                14                0.660        0.612        0.292        0.003        0.095        166.957           
GPU 0     48                9                 0.657        0.609        0.291        0.003        0.095        167.120           
GPU 0     6                 1                 0.659        0.612        0.292        0.003        0.095        63.629            
GPU 0     64                12                0.637        0.592        0.283        0.003        0.092        181.083           
GPU 0     89                15                0.660        0.612        0.292        0.003        0.095        173.706           
GPU 0     65                12                0.657        0.609        0.291        0.003        0.095        185.024           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     90                15                0.657        0.609        0.291        0.003        0.095        83.063            
GPU 0     81                13                0.632        0.586        0.280        0.003        0.091        90.462            
GPU 0     84                14                0.644        0.597        0.285        0.003        0.093        86.037            
GPU 0     91                15                0.664        0.617        0.294        0.003        0.095        178.745           
GPU 0     53                10                0.676        0.627        0.300        0.003        0.098        180.713           
GPU 0     58                10                0.659        0.611        0.292        0.003        0.095        167.904           
GPU 0     85                14                0.661        0.613        0.293        0.003        0.096        163.924           
GPU 0     76                13                0.612        0.568        0.271        0.003        0.088        167.617           
GPU 0     92                15                0.647        0.600        0.287        0.003        0.093        165.160           
GPU 0     66                12                0.608        0.563        0.269        0.003        0.088        168.199           
GPU 0     89                15                0.673        0.625        0.299        0.003        0.097        88.860            
GPU 0     50                10                0.673        0.625        0.298        0.003        0.096        149.415           
GPU 0     54                10                0.665        0.615        0.294        0.003        0.096        169.028           
GPU 0     16                2                 0.673        0.624        0.298        0.003        0.096        66.477            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.583        0.539        0.254        0.003        0.084        36.632            
