#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        45.767            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.727            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.629            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.629            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.667            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.765            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.667            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.667            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.667            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.667            
GPU 0     59                9                 0.000        0.000        0.000        0.000        0.000        72.968            
GPU 0     59                11                0.399        0.356        0.140        0.001        0.046        78.142            
GPU 0     41                8                 0.642        0.591        0.237        0.002        0.093        190.410           
GPU 0     56                9                 0.632        0.587        0.249        0.003        0.093        64.320            
GPU 0     62                11                0.590        0.530        0.215        0.002        0.080        66.101            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     69                13                0.630        0.564        0.212        0.002        0.082        166.888           
GPU 0     67                12                0.617        0.557        0.210        0.002        0.082        151.220           
GPU 0     37                5                 0.546        0.486        0.178        0.002        0.072        149.360           
GPU 0     47                10                0.598        0.542        0.226        0.002        0.082        67.876            
GPU 0     0                 0                 0.623        0.572        0.223        0.002        0.087        36.473            
GPU 0     0                 0                 0.066        0.056        0.022        0.000        0.007        36.571            
