#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.629            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.568            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     7                 0                 0.012        0.008        0.002        0.000        0.001        37.963            
GPU 0     73                14                0.603        0.560        0.250        0.003        0.084        88.636            
GPU 0     65                12                0.620        0.573        0.242        0.003        0.089        82.890            
GPU 0     76                11                0.620        0.573        0.242        0.003        0.089        177.784           
GPU 0     51                8                 0.646        0.593        0.244        0.003        0.093        104.034           
GPU 0     84                15                0.626        0.570        0.230        0.003        0.088        185.305           
GPU 0     55                8                 0.603        0.543        0.209        0.003        0.084        97.042            
GPU 0     87                15                0.612        0.541        0.192        0.003        0.079        72.160            
GPU 0     52                10                0.621        0.570        0.226        0.003        0.085        165.857           
GPU 0     69                10                0.634        0.588        0.254        0.003        0.093        118.208           
GPU 0     81                13                0.625        0.560        0.203        0.003        0.082        164.183           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     89                15                0.625        0.550        0.200        0.003        0.079        74.616            
GPU 0     57                11                0.604        0.549        0.210        0.003        0.084        164.294           
GPU 0     76                11                0.649        0.603        0.257        0.003        0.095        181.968           
GPU 0     69                13                0.588        0.539        0.229        0.003        0.084        99.314            
GPU 0     82                13                0.614        0.543        0.187        0.002        0.077        177.454           
GPU 0     68                10                0.628        0.561        0.208        0.003        0.082        101.359           
GPU 0     61                9                 0.659        0.587        0.217        0.003        0.085        122.434           
GPU 0     67                11                0.642        0.568        0.204        0.003        0.082        161.432           
GPU 0     60                10                0.619        0.561        0.217        0.003        0.085        92.145            
GPU 0     76                13                0.675        0.620        0.255        0.003        0.095        180.754           
GPU 0     63                10                0.626        0.561        0.206        0.003        0.081        188.730           
GPU 0     75                14                0.603        0.532        0.186        0.003        0.078        179.663           
GPU 0     71                13                0.672        0.620        0.248        0.003        0.094        168.137           
GPU 0     0                 0                 0.665        0.598        0.220        0.003        0.087        40.336            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.227        0.207        0.086        0.001        0.029        40.336            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.042            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.748            
