#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        46.947            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.918            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.016            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.004            
GPU 0     N/A               N/A               0.033        0.026        0.010        0.000        0.007        91.690            
GPU 0     N/A               N/A               0.467        0.417        0.230        0.010        0.139        107.625           
GPU 0     N/A               N/A               0.463        0.413        0.227        0.010        0.139        114.704           
GPU 0     N/A               N/A               0.471        0.420        0.231        0.010        0.142        90.871            
GPU 0     N/A               N/A               0.484        0.430        0.236        0.010        0.144        92.440            
GPU 0     N/A               N/A               0.484        0.430        0.236        0.010        0.144        107.463           
GPU 0     N/A               N/A               0.463        0.412        0.227        0.010        0.138        121.471           
GPU 0     N/A               N/A               0.483        0.431        0.238        0.011        0.146        115.989           
GPU 0     N/A               N/A               0.463        0.412        0.227        0.010        0.138        94.301            
GPU 0     N/A               N/A               0.486        0.432        0.239        0.011        0.146        106.043           
GPU 0     N/A               N/A               0.461        0.409        0.225        0.010        0.138        118.558           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.468        0.417        0.231        0.010        0.142        131.438           
GPU 0     N/A               N/A               0.458        0.408        0.222        0.010        0.136        88.719            
GPU 0     N/A               N/A               0.444        0.395        0.215        0.009        0.132        111.867           
GPU 0     N/A               N/A               0.485        0.432        0.237        0.010        0.145        101.212           
GPU 0     N/A               N/A               0.464        0.414        0.228        0.010        0.141        130.410           
GPU 0     N/A               N/A               0.468        0.417        0.231        0.010        0.142        110.625           
GPU 0     N/A               N/A               0.462        0.409        0.224        0.010        0.139        87.550            
GPU 0     N/A               N/A               0.480        0.427        0.236        0.011        0.144        91.071            
GPU 0     N/A               N/A               0.453        0.403        0.219        0.009        0.134        123.301           
GPU 0     N/A               N/A               0.475        0.424        0.234        0.010        0.144        113.028           
GPU 0     N/A               N/A               0.474        0.421        0.230        0.010        0.142        119.794           
GPU 0     N/A               N/A               0.446        0.396        0.217        0.010        0.133        114.815           
GPU 0     N/A               N/A               0.466        0.415        0.230        0.011        0.142        100.781           
GPU 0     N/A               N/A               0.478        0.425        0.234        0.010        0.142        122.164           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.477        0.423        0.231        0.010        0.143        114.607           
GPU 0     N/A               N/A               0.453        0.403        0.221        0.010        0.137        133.142           
GPU 0     N/A               N/A               0.472        0.420        0.232        0.010        0.142        126.426           
GPU 0     N/A               N/A               0.458        0.408        0.225        0.010        0.138        114.154           
GPU 0     N/A               N/A               0.447        0.402        0.227        0.010        0.136        67.571            
GPU 0     N/A               N/A               0.228        0.212        0.131        0.006        0.073        67.395            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        67.101            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        67.004            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.797            
