#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.321            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.825            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.950            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.950            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.950            
GPU 0     80                10                0.000        0.000        0.000        0.000        0.000        159.031           
GPU 0     53                7                 0.207        0.186        0.051        0.000        0.017        83.201            
GPU 0     74                10                0.589        0.517        0.144        0.000        0.062        69.845            
GPU 0     75                10                0.677        0.590        0.151        0.000        0.068        151.334           
GPU 0     89                11                0.624        0.546        0.141        0.000        0.063        172.348           
GPU 0     70                9                 0.687        0.593        0.145        0.000        0.068        178.678           
GPU 0     65                8                 0.709        0.620        0.163        0.000        0.071        97.951            
GPU 0     38                5                 0.654        0.571        0.146        0.000        0.066        176.899           
GPU 0     63                8                 0.618        0.539        0.141        0.000        0.062        150.650           
GPU 0     24                3                 0.574        0.498        0.122        0.000        0.057        71.561            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     90                11                0.557        0.484        0.122        0.000        0.056        155.834           
GPU 0     0                 0                 0.685        0.596        0.155        0.000        0.068        40.334            
GPU 0     0                 0                 0.150        0.131        0.034        0.000        0.013        39.526            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.429            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.136            
