#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.534            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.275            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.177            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.884            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.177            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.177            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.177            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.275            
GPU 0     44                29                0.000        0.000        0.000        0.000        0.000        156.880           
GPU 0     65                35                0.433        0.391        0.222        0.087        0.205        158.826           
GPU 0     63                33                0.653        0.581        0.333        0.127        0.319        160.236           
GPU 0     73                44                0.617        0.550        0.316        0.119        0.303        159.277           
GPU 0     61                34                0.637        0.570        0.326        0.124        0.313        171.549           
GPU 0     31                20                0.621        0.539        0.311        0.115        0.293        73.497            
GPU 0     60                39                0.636        0.577        0.331        0.127        0.322        69.351            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     37                20                0.626        0.546        0.313        0.117        0.297        67.071            
GPU 0     81                52                0.621        0.548        0.314        0.119        0.300        175.511           
GPU 0     69                48                0.632        0.568        0.324        0.124        0.312        115.393           
GPU 0     47                28                0.632        0.554        0.317        0.120        0.303        146.245           
GPU 0     44                21                0.619        0.541        0.309        0.118        0.294        114.971           
GPU 0     64                44                0.636        0.562        0.322        0.123        0.310        170.687           
GPU 0     80                47                0.602        0.525        0.303        0.112        0.287        187.974           
GPU 0     55                32                0.603        0.527        0.301        0.114        0.286        165.173           
GPU 0     41                23                0.616        0.532        0.306        0.115        0.290        71.710            
GPU 0     59                35                0.607        0.532        0.305        0.115        0.292        121.054           
GPU 0     51                29                0.614        0.537        0.308        0.116        0.293        169.992           
GPU 0     59                37                0.603        0.533        0.304        0.117        0.293        169.290           
GPU 0     62                39                0.629        0.535        0.306        0.116        0.291        169.796           
GPU 0     0                 0                 0.628        0.553        0.318        0.119        0.304        37.060            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.025        0.023        0.013        0.005        0.011        36.766            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.668            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.473            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.864            
