#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.611            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.351            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.438            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.352            
GPU 0     57                8                 0.375        0.317        0.097        0.001        0.041        157.843           
GPU 0     59                8                 0.507        0.430        0.135        0.002        0.060        143.358           
GPU 0     71                10                0.457        0.382        0.112        0.002        0.054        179.217           
GPU 0     31                5                 0.453        0.379        0.114        0.002        0.054        69.964            
GPU 0     69                10                0.453        0.379        0.114        0.002        0.054        140.351           
GPU 0     63                10                0.363        0.300        0.084        0.001        0.042        117.725           
GPU 0     40                6                 0.507        0.432        0.140        0.002        0.062        141.835           
GPU 0     45                7                 0.385        0.321        0.095        0.001        0.046        142.468           
GPU 0     27                4                 0.469        0.395        0.121        0.002        0.056        71.638            
GPU 0     41                6                 0.497        0.419        0.129        0.002        0.059        136.840           
GPU 0     22                3                 0.449        0.372        0.105        0.002        0.053        144.838           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     11                2                 0.420        0.349        0.100        0.002        0.050        71.367            
GPU 0     58                9                 0.350        0.292        0.086        0.001        0.041        118.194           
GPU 0     39                6                 0.356        0.295        0.082        0.001        0.042        138.546           
GPU 0     57                8                 0.474        0.397        0.117        0.002        0.057        92.703            
GPU 0     76                13                0.472        0.396        0.118        0.002        0.056        95.273            
GPU 0     71                10                0.438        0.366        0.105        0.002        0.052        104.539           
GPU 0     47                7                 0.466        0.393        0.122        0.002        0.055        110.028           
GPU 0     27                4                 0.445        0.377        0.118        0.002        0.053        120.113           
GPU 0     43                6                 0.394        0.325        0.090        0.002        0.047        73.016            
GPU 0     60                9                 0.397        0.331        0.097        0.001        0.047        121.069           
GPU 0     0                 0                 0.425        0.354        0.103        0.002        0.050        72.550            
GPU 0     0                 0                 0.334        0.278        0.081        0.001        0.040        40.529            
