#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.044            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.630            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.629            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.629            
GPU 0     94                19                0.192        0.205        0.083        0.000        0.022        166.667           
GPU 0     97                16                0.920        0.888        0.372        0.001        0.128        177.138           
GPU 0     95                19                0.920        0.888        0.372        0.001        0.128        159.777           
GPU 0     97                18                0.953        0.913        0.364        0.001        0.129        172.552           
GPU 0     96                15                0.927        0.894        0.371        0.001        0.125        167.743           
GPU 0     84                11                0.960        0.932        0.395        0.001        0.126        163.025           
GPU 0     96                15                0.931        0.895        0.363        0.001        0.129        143.858           
GPU 0     96                16                0.961        0.934        0.382        0.001        0.140        162.541           
GPU 0     100               21                0.905        0.862        0.327        0.001        0.117        169.073           
GPU 0     96                15                0.962        0.936        0.400        0.001        0.138        161.218           
GPU 0     97                16                0.924        0.884        0.350        0.001        0.118        129.768           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     94                16                0.960        0.934        0.401        0.001        0.133        163.856           
GPU 0     100               17                0.907        0.871        0.334        0.001        0.125        160.084           
GPU 0     96                15                0.958        0.928        0.381        0.001        0.136        160.091           
GPU 0     62                8                 0.958        0.932        0.369        0.001        0.138        176.583           
GPU 0     96                17                0.908        0.867        0.326        0.001        0.119        171.862           
GPU 0     95                16                0.941        0.909        0.379        0.001        0.132        179.662           
GPU 0     97                17                0.902        0.871        0.363        0.001        0.116        166.769           
GPU 0     97                15                0.960        0.934        0.388        0.001        0.135        169.556           
GPU 0     98                17                0.940        0.907        0.375        0.001        0.132        142.986           
GPU 0     97                15                0.963        0.937        0.396        0.001        0.140        151.277           
GPU 0     97                19                0.929        0.887        0.337        0.001        0.120        160.278           
GPU 0     96                19                0.961        0.936        0.390        0.001        0.138        169.186           
GPU 0     98                16                0.962        0.934        0.387        0.001        0.140        169.763           
GPU 0     100               20                0.938        0.896        0.353        0.001        0.127        167.252           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     93                14                0.940        0.905        0.371        0.001        0.121        124.872           
GPU 0     0                 0                 0.960        0.934        0.415        0.001        0.130        41.922            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        41.323            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.920            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.528            
