#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        26.433            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.821            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.946            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.955            
GPU 0     87                11                0.000        0.000        0.000        0.000        0.000        159.410           
GPU 0     96                13                0.692        0.622        0.184        0.000        0.069        169.040           
GPU 0     91                12                0.846        0.761        0.226        0.001        0.087        166.978           
GPU 0     57                7                 0.719        0.627        0.161        0.000        0.072        132.826           
GPU 0     85                11                0.685        0.595        0.152        0.000        0.068        168.984           
GPU 0     90                11                0.781        0.695        0.196        0.000        0.082        146.061           
GPU 0     16                2                 0.613        0.535        0.137        0.000        0.063        122.834           
GPU 0     81                11                0.599        0.519        0.128        0.000        0.059        75.033            
GPU 0     60                8                 0.767        0.676        0.188        0.000        0.077        152.725           
GPU 0     0                 0                 0.758        0.666        0.180        0.000        0.077        35.729            
GPU 0     0                 0                 0.401        0.352        0.097        0.000        0.039        35.435            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.240            
