#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.807            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.646            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.549            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.560            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.451            
GPU 0     69                13                0.319        0.299        0.124        0.001        0.041        165.431           
GPU 0     60                12                0.643        0.601        0.251        0.003        0.104        166.169           
GPU 0     87                18                0.654        0.610        0.256        0.003        0.106        80.720            
GPU 0     41                9                 0.663        0.620        0.259        0.003        0.108        90.619            
GPU 0     61                10                0.650        0.607        0.263        0.003        0.102        79.136            
GPU 0     52                11                0.640        0.589        0.256        0.003        0.105        150.771           
GPU 0     61                12                0.635        0.591        0.280        0.003        0.096        94.146            
GPU 0     68                11                0.599        0.560        0.264        0.003        0.087        192.034           
GPU 0     52                8                 0.602        0.559        0.264        0.003        0.088        114.093           
GPU 0     82                15                0.638        0.594        0.281        0.003        0.093        89.090            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     93                16                0.619        0.578        0.273        0.003        0.090        167.840           
GPU 0     48                7                 0.619        0.578        0.273        0.003        0.090        94.343            
GPU 0     48                10                0.604        0.563        0.264        0.003        0.088        74.498            
GPU 0     48                10                0.642        0.598        0.282        0.003        0.094        82.606            
GPU 0     87                18                0.632        0.584        0.257        0.003        0.102        96.151            
GPU 0     10                2                 0.598        0.551        0.235        0.003        0.100        109.142           
GPU 0     68                14                0.598        0.551        0.235        0.003        0.100        165.448           
GPU 0     51                8                 0.567        0.522        0.224        0.003        0.096        112.748           
GPU 0     71                13                0.536        0.493        0.219        0.003        0.087        91.206            
GPU 0     88                15                0.589        0.548        0.260        0.003        0.087        92.779            
GPU 0     53                11                0.561        0.523        0.245        0.003        0.081        102.568           
GPU 0     51                9                 0.552        0.513        0.238        0.003        0.083        177.843           
GPU 0     53                10                0.552        0.513        0.242        0.003        0.081        117.576           
GPU 0     70                12                0.550        0.513        0.233        0.003        0.083        164.807           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     100               17                0.535        0.501        0.225        0.003        0.080        165.935           
GPU 0     34                7                 0.477        0.447        0.198        0.002        0.072        93.984            
GPU 0     67                13                0.589        0.552        0.243        0.003        0.088        87.979            
GPU 0     100               17                0.557        0.521        0.232        0.003        0.084        95.107            
GPU 0     0                 0                 0.566        0.530        0.236        0.003        0.085        41.616            
GPU 0     0                 0                 0.369        0.344        0.154        0.002        0.055        40.430            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.040            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.844            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.539            
