Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 03:17:54, 0,  24576,  1061,  22989
2025-04-01 03:17:59, 0,  24576,  51,  23999
2025-04-01 03:18:04, 0,  24576,  51,  23999
2025-04-01 03:18:09, 0,  24576,  61,  23989
2025-04-01 03:18:14, 0,  24576,  1061,  22989
2025-04-01 03:18:19, 0,  24576,  1061,  22989
2025-04-01 03:18:24, 0,  24576,  1061,  22989
2025-04-01 03:18:29, 0,  24576,  1061,  22989
2025-04-01 03:18:34, 0,  24576,  1061,  22989
2025-04-01 03:18:39, 0,  24576,  1061,  22989
2025-04-01 03:18:44, 0,  24576,  1061,  22989
2025-04-01 03:18:49, 0,  24576,  1061,  22989
2025-04-01 03:18:54, 0,  24576,  3805,  20245
2025-04-01 03:18:59, 0,  24576,  4263,  19787
2025-04-01 03:19:04, 0,  24576,  4263,  19787
2025-04-01 03:19:09, 0,  24576,  4597,  19453
2025-04-01 03:19:14, 0,  24576,  4869,  19181
2025-04-01 03:19:19, 0,  24576,  4869,  19181
2025-04-01 03:19:25, 0,  24576,  4869,  19181
2025-04-01 03:19:30, 0,  24576,  4869,  19181
2025-04-01 03:19:35, 0,  24576,  4869,  19181
2025-04-01 03:19:40, 0,  24576,  4871,  19179
2025-04-01 03:19:45, 0,  24576,  4871,  19179
2025-04-01 03:19:50, 0,  24576,  4871,  19179
