#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.149            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.177            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.177            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.568            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.177            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.080            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.373            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.373            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.373            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.373            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.373            
GPU 0     3                 0                 0.001        0.000        0.000        0.000        0.000        35.373            
GPU 0     12                1                 0.046        0.042        0.015        0.000        0.004        35.373            
GPU 0     6                 0                 0.051        0.046        0.016        0.000        0.004        50.696            
GPU 0     10                1                 0.051        0.046        0.016        0.000        0.004        35.373            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     11                1                 0.051        0.046        0.015        0.000        0.004        37.148            
GPU 0     7                 1                 0.052        0.047        0.015        0.000        0.004        35.471            
GPU 0     6                 1                 0.053        0.047        0.015        0.000        0.004        42.688            
GPU 0     8                 1                 0.052        0.047        0.016        0.000        0.004        35.373            
GPU 0     0                 0                 0.053        0.047        0.015        0.000        0.004        35.373            
GPU 0     8                 1                 0.053        0.048        0.016        0.000        0.004        34.982            
GPU 0     9                 1                 0.051        0.046        0.016        0.000        0.004        35.275            
GPU 0     11                1                 0.047        0.043        0.015        0.000        0.004        42.200            
GPU 0     11                1                 0.053        0.047        0.015        0.000        0.004        35.373            
GPU 0     11                1                 0.051        0.046        0.016        0.000        0.004        35.364            
GPU 0     11                1                 0.051        0.046        0.016        0.000        0.004        35.373            
GPU 0     0                 0                 0.049        0.044        0.015        0.000        0.004        35.275            
GPU 0     8                 1                 0.052        0.047        0.016        0.000        0.004        35.373            
GPU 0     15                2                 0.051        0.046        0.016        0.000        0.004        35.080            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     6                 0                 0.049        0.044        0.015        0.000        0.004        35.080            
GPU 0     0                 0                 0.051        0.046        0.016        0.000        0.004        34.982            
GPU 0     11                1                 0.055        0.050        0.016        0.000        0.004        35.373            
GPU 0     9                 1                 0.051        0.045        0.016        0.000        0.004        40.416            
GPU 0     0                 0                 0.052        0.047        0.016        0.000        0.004        35.266            
GPU 0     7                 1                 0.048        0.043        0.016        0.000        0.004        35.373            
GPU 0     0                 0                 0.051        0.046        0.016        0.000        0.004        35.373            
GPU 0     12                1                 0.046        0.042        0.015        0.000        0.004        39.523            
GPU 0     19                2                 0.051        0.046        0.016        0.000        0.004        36.660            
GPU 0     0                 0                 0.043        0.039        0.014        0.000        0.003        35.275            
GPU 0     0                 0                 0.018        0.017        0.006        0.000        0.001        35.275            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.275            
