#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        46.061            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.140            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.238            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.140            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.275            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.177            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.177            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.275            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.884            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.884            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.177            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.177            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.177            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.884            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.885            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.885            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.884            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.177            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.275            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.177            
GPU 0     73                10                0.000        0.000        0.000        0.000        0.000        70.958            
GPU 0     51                7                 0.144        0.126        0.045        0.000        0.012        96.523            
GPU 0     19                3                 0.486        0.406        0.120        0.002        0.056        83.365            
GPU 0     52                8                 0.446        0.379        0.117        0.001        0.052        125.809           
GPU 0     63                10                0.466        0.396        0.124        0.002        0.056        170.618           
GPU 0     48                7                 0.510        0.436        0.139        0.002        0.060        148.959           
GPU 0     60                9                 0.461        0.385        0.113        0.001        0.054        171.999           
GPU 0     37                7                 0.471        0.415        0.139        0.002        0.059        63.526            
GPU 0     41                6                 0.433        0.368        0.115        0.002        0.053        85.906            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     51                7                 0.421        0.362        0.117        0.002        0.053        135.655           
GPU 0     58                8                 0.488        0.417        0.135        0.002        0.059        66.766            
GPU 0     62                9                 0.444        0.370        0.108        0.002        0.052        135.351           
GPU 0     54                8                 0.481        0.402        0.118        0.002        0.056        98.850            
GPU 0     66                10                0.382        0.317        0.091        0.001        0.045        92.161            
GPU 0     0                 0                 0.460        0.386        0.116        0.002        0.053        64.015            
