enter_time_str,count
2025-04-01 00:51:29.146,1
2025-04-01 00:51:29.289,12
2025-04-01 00:51:29.373,18
2025-04-01 00:51:29.487,6
2025-04-01 00:51:29.532,8
2025-04-01 00:51:29.589,1
2025-04-01 00:51:29.634,1
2025-04-01 00:51:29.760,1
2025-04-01 00:51:29.776,6
2025-04-01 00:51:29.817,19
2025-04-01 00:51:29.919,13
2025-04-01 00:51:29.996,11
2025-04-01 00:51:30.064,12
2025-04-01 00:51:30.144,1
2025-04-01 00:51:30.160,8
2025-04-01 00:51:30.206,4
2025-04-01 00:51:30.327,1
2025-04-01 00:51:30.342,9
2025-04-01 00:51:30.393,14
2025-04-01 00:51:30.945,18
2025-04-01 00:51:31.049,14
2025-04-01 00:51:31.129,18
2025-04-01 00:51:31.233,14
2025-04-01 00:51:31.318,18
2025-04-01 00:51:31.415,14
2025-04-01 00:51:31.499,18
2025-04-01 00:51:31.581,14
2025-04-01 00:51:31.632,6
2025-04-01 00:51:31.667,24
2025-04-01 00:51:31.752,8
2025-04-01 00:51:31.788,12
2025-04-01 00:51:31.853,10
2025-04-01 00:51:31.913,6
2025-04-01 00:51:31.950,4
2025-04-01 00:51:31.977,1
2025-04-01 00:51:31.989,2
2025-04-01 00:51:32.014,1
2025-04-01 00:51:32.025,4
2025-04-01 00:51:32.045,3
2025-04-01 00:51:32.086,1
2025-04-01 00:51:32.099,2
2025-04-01 00:51:32.118,1
2025-04-01 00:51:32.147,1
2025-04-01 00:51:32.153,1
2025-04-01 00:51:32.215,1
2025-04-01 00:51:32.227,7
2025-04-01 00:51:32.266,1
2025-04-01 00:51:32.275,1
2025-04-01 00:51:32.288,5
2025-04-01 00:51:32.314,1
2025-04-01 00:51:32.338,1
2025-04-01 00:51:32.379,1
2025-04-01 00:51:32.391,5
2025-04-01 00:51:32.419,1
2025-04-01 00:51:32.434,3
2025-04-01 00:51:32.455,4
2025-04-01 00:51:32.482,4
2025-04-01 00:51:32.536,1
2025-04-01 00:51:32.551,1
2025-04-01 00:51:32.561,6
2025-04-01 00:51:32.595,2
2025-04-01 00:51:32.611,5
2025-04-01 00:51:32.635,1
2025-04-01 00:51:32.651,1
2025-04-01 00:51:32.662,1
2025-04-01 00:51:32.716,1
2025-04-01 00:51:32.729,6
2025-04-01 00:51:32.768,1
2025-04-01 00:51:32.777,9
2025-04-01 00:51:32.827,4
2025-04-01 00:51:32.890,1
2025-04-01 00:51:32.904,4
2025-04-01 00:51:32.929,7
2025-04-01 00:51:32.973,5
2025-04-01 00:51:33.005,1
2025-04-01 00:51:33.019,1
2025-04-01 00:51:33.054,1
2025-04-01 00:51:33.064,3
2025-04-01 00:51:33.078,2
2025-04-01 00:51:33.094,1
2025-04-01 00:51:33.159,2
2025-04-01 00:51:33.177,11
2025-04-01 00:51:33.241,8
2025-04-01 00:51:33.314,1
2025-04-01 00:51:33.333,8
2025-04-01 00:51:33.395,1
2025-04-01 00:51:33.411,2
2025-04-01 00:51:33.429,5
2025-04-01 00:51:33.460,8
2025-04-01 00:51:33.506,3
2025-04-01 00:51:33.525,1
2025-04-01 00:51:33.548,1
2025-04-01 00:51:33.561,4
2025-04-01 00:51:33.598,1
2025-04-01 00:51:33.612,8
2025-04-01 00:51:33.657,2
2025-04-01 00:51:33.679,1
2025-04-01 00:51:33.692,4
2025-04-01 00:51:33.721,3
2025-04-01 00:51:33.741,2
2025-04-01 00:51:33.788,1
2025-04-01 00:51:33.802,7
2025-04-01 00:51:33.864,1
2025-04-01 00:51:33.881,10
2025-04-01 00:51:33.940,4
2025-04-01 00:51:33.980,3
2025-04-01 00:51:33.999,5
2025-04-01 00:51:34.030,1
2025-04-01 00:51:34.041,1
2025-04-01 00:51:34.055,3
2025-04-01 00:51:34.087,1
2025-04-01 00:51:34.102,9
2025-04-01 00:51:34.150,5
2025-04-01 00:51:34.183,1
2025-04-01 00:51:34.214,1
2025-04-01 00:51:34.245,1
2025-04-01 00:51:34.260,1
2025-04-01 00:51:34.273,4
2025-04-01 00:51:34.296,8
2025-04-01 00:51:34.345,2
2025-04-01 00:51:34.365,2
2025-04-01 00:51:34.417,1
2025-04-01 00:51:34.425,5
2025-04-01 00:51:34.454,7
2025-04-01 00:51:34.496,2
2025-04-01 00:51:34.517,1
2025-04-01 00:51:34.539,1
2025-04-01 00:51:34.571,2
2025-04-01 00:51:34.584,4
2025-04-01 00:51:34.606,2
2025-04-01 00:51:34.625,4
2025-04-01 00:51:34.653,1
2025-04-01 00:51:34.658,1
2025-04-01 00:51:34.692,1
2025-04-01 00:51:34.704,2
2025-04-01 00:51:34.713,1
2025-04-01 00:51:34.734,1
2025-04-01 00:51:34.750,1
2025-04-01 00:51:34.769,9
2025-04-01 00:51:34.820,4
2025-04-01 00:51:34.850,2
2025-04-01 00:51:34.935,1
2025-04-01 00:51:34.949,6
2025-04-01 00:51:34.980,13
2025-04-01 00:51:35.054,1
2025-04-01 00:51:35.090,1
2025-04-01 00:51:35.102,4
2025-04-01 00:51:35.117,4
2025-04-01 00:51:35.250,9
2025-04-01 00:51:35.314,17
2025-04-01 00:51:35.400,9
2025-04-01 00:51:35.450,2
2025-04-01 00:51:35.478,6
2025-04-01 00:51:35.523,1
2025-04-01 00:51:35.544,10
2025-04-01 00:51:35.601,2
2025-04-01 00:51:35.625,2
2025-04-01 00:51:35.642,8
2025-04-01 00:51:35.691,3
2025-04-01 00:51:35.717,1
2025-04-01 00:51:35.735,1
2025-04-01 00:51:35.742,3
2025-04-01 00:51:35.816,1
2025-04-01 00:51:35.842,1
2025-04-01 00:51:35.856,7
2025-04-01 00:51:35.894,3
2025-04-01 00:51:35.936,1
2025-04-01 00:51:35.954,1
2025-04-01 00:51:35.964,5
2025-04-01 00:51:35.992,7
2025-04-01 00:51:36.028,3
2025-04-01 00:51:36.057,4
2025-04-01 00:51:36.083,3
2025-04-01 00:51:36.118,1
2025-04-01 00:51:36.130,5
2025-04-01 00:51:36.159,4
2025-04-01 00:51:36.189,3
2025-04-01 00:51:36.248,1
2025-04-01 00:51:36.259,8
2025-04-01 00:51:36.294,5
2025-04-01 00:51:36.326,1
2025-04-01 00:51:36.348,1
2025-04-01 00:51:36.369,1
2025-04-01 00:51:36.389,5
2025-04-01 00:51:36.415,3
2025-04-01 00:51:36.448,6
2025-04-01 00:51:36.487,2
2025-04-01 00:51:36.510,1
2025-04-01 00:51:36.520,4
2025-04-01 00:51:36.548,1
2025-04-01 00:51:36.602,1
2025-04-01 00:51:36.617,10
2025-04-01 00:51:36.688,1
2025-04-01 00:51:36.704,9
2025-04-01 00:51:36.757,2
2025-04-01 00:51:36.779,6
2025-04-01 00:51:36.818,7
2025-04-01 00:51:36.861,1
2025-04-01 00:51:36.884,1
2025-04-01 00:51:36.893,1
2025-04-01 00:51:36.926,1
2025-04-01 00:51:36.937,6
2025-04-01 00:51:36.971,2
2025-04-01 00:51:36.984,6
2025-04-01 00:51:37.067,1
2025-04-01 00:51:37.074,2
2025-04-01 00:51:37.100,1
2025-04-01 00:51:37.108,2
2025-04-01 00:51:37.123,5
2025-04-01 00:51:37.156,5
2025-04-01 00:51:37.238,5
2025-04-01 00:51:37.262,9
2025-04-01 00:51:37.312,5
2025-04-01 00:51:37.340,1
2025-04-01 00:51:37.367,1
2025-04-01 00:51:37.373,3
2025-04-01 00:51:37.415,1
2025-04-01 00:51:37.425,1
2025-04-01 00:51:37.436,1
2025-04-01 00:51:37.454,4
2025-04-01 00:51:37.488,1
2025-04-01 00:51:37.498,1
2025-04-01 00:51:37.519,10
2025-04-01 00:51:37.574,1
2025-04-01 00:51:37.597,1
2025-04-01 00:51:37.606,2
2025-04-01 00:51:37.625,1
2025-04-01 00:51:37.637,4
2025-04-01 00:51:37.656,5
2025-04-01 00:51:37.692,5
2025-04-01 00:51:37.736,1
2025-04-01 00:51:37.751,3
2025-04-01 00:51:37.773,1
2025-04-01 00:51:37.780,3
2025-04-01 00:51:37.863,2
2025-04-01 00:51:37.882,9
2025-04-01 00:51:37.933,9
2025-04-01 00:51:37.990,1
2025-04-01 00:51:37.998,3
2025-04-01 00:51:38.029,3
2025-04-01 00:51:38.051,3
2025-04-01 00:51:38.082,9
2025-04-01 00:51:38.174,1
2025-04-01 00:51:38.187,8
2025-04-01 00:51:38.236,6
2025-04-01 00:51:38.287,1
2025-04-01 00:51:38.295,3
2025-04-01 00:51:38.315,4
2025-04-01 00:51:38.360,1
2025-04-01 00:51:38.377,8
2025-04-01 00:51:38.426,3
2025-04-01 00:51:38.456,1
2025-04-01 00:51:38.465,2
2025-04-01 00:51:38.481,1
2025-04-01 00:51:38.502,9
2025-04-01 00:51:38.554,4
2025-04-01 00:51:38.584,4
2025-04-01 00:51:38.615,1
2025-04-01 00:51:38.640,1
2025-04-01 00:51:38.650,3
2025-04-01 00:51:38.678,1
2025-04-01 00:51:38.687,1
2025-04-01 00:51:38.726,2
2025-04-01 00:51:38.745,11
2025-04-01 00:51:38.806,3
2025-04-01 00:51:38.831,1
2025-04-01 00:51:38.844,3
2025-04-01 00:51:38.910,1
2025-04-01 00:51:38.918,2
2025-04-01 00:51:38.972,1
2025-04-01 00:51:38.981,4
2025-04-01 00:51:39.018,1
2025-04-01 00:51:39.036,15
2025-04-01 00:51:39.119,6
2025-04-01 00:51:39.156,4
2025-04-01 00:51:39.192,2
2025-04-01 00:51:39.210,5
2025-04-01 00:51:39.243,4
2025-04-01 00:51:39.276,1
2025-04-01 00:51:39.289,5
2025-04-01 00:51:39.324,1
2025-04-01 00:51:39.331,3
2025-04-01 00:51:39.350,6
2025-04-01 00:51:39.402,1
2025-04-01 00:51:39.413,1
2025-04-01 00:51:39.435,1
2025-04-01 00:51:39.448,6
2025-04-01 00:51:39.479,1
2025-04-01 00:51:39.493,1
2025-04-01 00:51:39.505,6
2025-04-01 00:51:39.537,1
2025-04-01 00:51:39.565,1
2025-04-01 00:51:39.580,6
2025-04-01 00:51:39.648,2
2025-04-01 00:51:39.668,1
2025-04-01 00:51:39.715,1
2025-04-01 00:51:39.727,8
2025-04-01 00:51:39.781,9
2025-04-01 00:51:39.830,3
2025-04-01 00:51:39.854,1
2025-04-01 00:51:39.866,5
2025-04-01 00:51:39.901,2
2025-04-01 00:51:39.923,5
2025-04-01 00:51:39.949,1
2025-04-01 00:51:39.993,1
2025-04-01 00:51:40.011,1
2025-04-01 00:51:40.023,5
2025-04-01 00:51:40.051,2
2025-04-01 00:51:40.084,1
2025-04-01 00:51:40.118,2
2025-04-01 00:51:40.131,7
2025-04-01 00:51:40.173,6
2025-04-01 00:51:40.205,2
2025-04-01 00:51:40.224,3
2025-04-01 00:51:40.251,1
2025-04-01 00:51:40.263,2
2025-04-01 00:51:40.303,1
2025-04-01 00:51:40.315,4
2025-04-01 00:51:40.361,1
2025-04-01 00:51:40.372,1
2025-04-01 00:51:40.386,1
2025-04-01 00:51:40.400,6
2025-04-01 00:51:40.438,10
2025-04-01 00:51:40.496,2
2025-04-01 00:51:40.527,1
2025-04-01 00:51:40.539,4
2025-04-01 00:51:40.611,1
2025-04-01 00:51:40.626,4
2025-04-01 00:51:40.658,14
2025-04-01 00:51:40.736,4
2025-04-01 00:51:40.765,1
2025-04-01 00:51:40.773,4
2025-04-01 00:51:40.788,6
2025-04-01 00:51:40.812,3
2025-04-01 00:51:40.913,1
2025-04-01 00:51:40.926,7
2025-04-01 00:51:40.957,3
2025-04-01 00:51:40.983,1
2025-04-01 00:51:40.996,1
2025-04-01 00:51:41.034,1
2025-04-01 00:51:41.042,1
2025-04-01 00:51:41.053,1
2025-04-01 00:51:41.062,2
2025-04-01 00:51:41.105,1
2025-04-01 00:51:41.117,1
2025-04-01 00:51:41.128,2
2025-04-01 00:51:41.139,4
2025-04-01 00:51:41.170,1
2025-04-01 00:51:41.189,2
2025-04-01 00:51:41.222,1
2025-04-01 00:51:41.236,4
2025-04-01 00:51:41.261,2
2025-04-01 00:51:41.292,1
2025-04-01 00:51:41.318,1
2025-04-01 00:51:41.347,1
2025-04-01 00:51:41.356,1
2025-04-01 00:51:41.370,1
2025-04-01 00:51:41.405,1
2025-04-01 00:51:41.416,1
2025-04-01 00:51:41.425,1
2025-04-01 00:51:41.436,1
2025-04-01 00:51:41.444,1
2025-04-01 00:51:41.456,4
2025-04-01 00:51:41.483,5
2025-04-01 00:51:41.519,4
2025-04-01 00:51:41.565,1
2025-04-01 00:51:41.577,5
2025-04-01 00:51:41.625,1
2025-04-01 00:51:41.638,1
2025-04-01 00:51:41.653,8
2025-04-01 00:51:41.699,4
2025-04-01 00:51:41.729,3
2025-04-01 00:51:41.752,2
2025-04-01 00:51:41.765,2
2025-04-01 00:51:41.787,1
2025-04-01 00:51:41.809,1
2025-04-01 00:51:41.820,3
2025-04-01 00:51:41.835,1
2025-04-01 00:51:41.847,1
2025-04-01 00:51:41.856,1
2025-04-01 00:51:41.867,6
2025-04-01 00:51:41.901,1
2025-04-01 00:51:41.912,1
2025-04-01 00:51:41.922,2
2025-04-01 00:51:41.973,1
2025-04-01 00:51:41.981,1
2025-04-01 00:51:42.036,1
2025-04-01 00:51:42.058,13
2025-04-01 00:51:42.134,5
2025-04-01 00:51:42.169,5
2025-04-01 00:51:42.200,7
2025-04-01 00:51:42.240,2
2025-04-01 00:51:42.257,1
2025-04-01 00:51:42.291,1
2025-04-01 00:51:42.302,3
2025-04-01 00:51:42.326,2
2025-04-01 00:51:42.392,1
2025-04-01 00:51:42.409,10
2025-04-01 00:51:42.466,7
2025-04-01 00:51:42.503,3
2025-04-01 00:51:42.548,1
2025-04-01 00:51:42.561,5
2025-04-01 00:51:42.595,2
2025-04-01 00:51:42.616,4
2025-04-01 00:51:42.646,9
2025-04-01 00:51:42.701,2
2025-04-01 00:51:42.728,1
2025-04-01 00:51:42.736,4
2025-04-01 00:51:42.763,2
2025-04-01 00:51:42.816,1
2025-04-01 00:51:42.831,5
2025-04-01 00:51:42.861,7
2025-04-01 00:51:42.901,2
2025-04-01 00:51:42.920,1
2025-04-01 00:51:42.949,1
2025-04-01 00:51:42.983,1
2025-04-01 00:51:43.022,1
2025-04-01 00:51:43.043,10
2025-04-01 00:51:43.103,9
2025-04-01 00:51:43.154,5
2025-04-01 00:51:43.244,1
2025-04-01 00:51:43.253,3
2025-04-01 00:51:43.275,5
2025-04-01 00:51:43.309,2
2025-04-01 00:51:43.327,10
2025-04-01 00:51:43.384,9
2025-04-01 00:51:43.431,4
2025-04-01 00:51:43.487,1
2025-04-01 00:51:43.499,7
2025-04-01 00:51:43.535,5
2025-04-01 00:51:43.575,1
2025-04-01 00:51:43.582,2
2025-04-01 00:51:43.637,1
2025-04-01 00:51:43.644,4
2025-04-01 00:51:43.682,1
2025-04-01 00:51:43.699,11
2025-04-01 00:51:43.765,3
2025-04-01 00:51:43.791,5
2025-04-01 00:51:43.822,1
2025-04-01 00:51:43.836,1
2025-04-01 00:51:43.847,5
2025-04-01 00:51:43.876,1
2025-04-01 00:51:43.901,1
2025-04-01 00:51:43.911,2
2025-04-01 00:51:43.935,1
2025-04-01 00:51:43.948,6
2025-04-01 00:51:43.983,1
2025-04-01 00:51:44.000,7
2025-04-01 00:51:44.043,1
2025-04-01 00:51:44.067,1
2025-04-01 00:51:44.082,4
2025-04-01 00:51:44.110,4
2025-04-01 00:51:44.139,5
2025-04-01 00:51:44.183,2
2025-04-01 00:51:44.201,2
2025-04-01 00:51:44.224,4
2025-04-01 00:51:44.290,1
2025-04-01 00:51:44.300,5
2025-04-01 00:51:44.328,5
2025-04-01 00:51:44.355,8
