enter_time_str,count
2025-04-01 00:51:28.653,1
2025-04-01 00:51:28.668,1
2025-04-01 00:51:28.670,1
2025-04-01 00:51:28.916,10
2025-04-01 00:51:28.920,12
2025-04-01 00:51:28.940,11
2025-04-01 00:51:29.203,11
2025-04-01 00:51:29.263,13
2025-04-01 00:51:29.285,16
2025-04-01 00:51:29.467,13
2025-04-01 00:51:29.746,12
2025-04-01 00:51:29.770,8
2025-04-01 00:51:29.832,13
2025-04-01 00:51:29.966,15
2025-04-01 00:51:30.018,18
2025-04-01 00:51:30.130,9
2025-04-01 00:51:30.317,17
2025-04-01 00:51:30.350,16
2025-04-01 00:51:30.423,7
2025-04-01 00:51:30.594,4
2025-04-01 00:51:30.706,5
2025-04-01 00:51:30.712,15
2025-04-01 00:51:30.767,15
2025-04-01 00:51:30.839,11
2025-04-01 00:51:31.069,14
2025-04-01 00:51:31.098,9
2025-04-01 00:51:31.133,12
2025-04-01 00:51:31.318,6
2025-04-01 00:51:31.389,9
2025-04-01 00:51:31.408,13
2025-04-01 00:51:31.473,12
2025-04-01 00:51:31.608,2
2025-04-01 00:51:31.710,2
2025-04-01 00:51:31.744,5
2025-04-01 00:51:31.786,1
2025-04-01 00:51:31.820,1
2025-04-01 00:51:31.854,3
2025-04-01 00:51:31.875,5
2025-04-01 00:51:31.877,1
2025-04-01 00:51:31.911,2
2025-04-01 00:51:31.934,1
2025-04-01 00:51:31.966,2
2025-04-01 00:51:31.999,1
2025-04-01 00:51:32.006,8
2025-04-01 00:51:32.024,2
2025-04-01 00:51:32.043,1
2025-04-01 00:51:32.076,1
2025-04-01 00:51:32.081,2
2025-04-01 00:51:32.139,5
2025-04-01 00:51:32.194,1
2025-04-01 00:51:32.201,7
2025-04-01 00:51:32.227,1
2025-04-01 00:51:32.260,1
2025-04-01 00:51:32.269,7
2025-04-01 00:51:32.295,1
2025-04-01 00:51:32.328,3
2025-04-01 00:51:32.372,7
2025-04-01 00:51:32.407,1
2025-04-01 00:51:32.440,6
2025-04-01 00:51:32.488,1
2025-04-01 00:51:32.524,2
2025-04-01 00:51:32.540,7
2025-04-01 00:51:32.582,2
2025-04-01 00:51:32.595,6
2025-04-01 00:51:32.642,4
2025-04-01 00:51:32.709,4
2025-04-01 00:51:32.749,11
2025-04-01 00:51:32.812,4
2025-04-01 00:51:32.880,1
2025-04-01 00:51:32.906,10
2025-04-01 00:51:32.915,1
2025-04-01 00:51:32.919,5
2025-04-01 00:51:32.947,1
2025-04-01 00:51:32.980,1
2025-04-01 00:51:33.013,1
2025-04-01 00:51:33.046,1
2025-04-01 00:51:33.047,6
2025-04-01 00:51:33.081,3
2025-04-01 00:51:33.146,6
2025-04-01 00:51:33.163,2
2025-04-01 00:51:33.204,9
2025-04-01 00:51:33.220,3
2025-04-01 00:51:33.301,4
2025-04-01 00:51:33.303,3
2025-04-01 00:51:33.385,3
2025-04-01 00:51:33.407,5
2025-04-01 00:51:33.420,7
2025-04-01 00:51:33.467,1
2025-04-01 00:51:33.505,3
2025-04-01 00:51:33.536,5
2025-04-01 00:51:33.584,1
2025-04-01 00:51:33.589,8
2025-04-01 00:51:33.620,3
2025-04-01 00:51:33.666,2
2025-04-01 00:51:33.700,6
2025-04-01 00:51:33.724,5
2025-04-01 00:51:33.780,4
2025-04-01 00:51:33.853,4
2025-04-01 00:51:33.856,4
2025-04-01 00:51:33.883,8
2025-04-01 00:51:33.958,3
2025-04-01 00:51:33.962,2
2025-04-01 00:51:34.020,2
2025-04-01 00:51:34.039,3
2025-04-01 00:51:34.075,8
2025-04-01 00:51:34.079,2
2025-04-01 00:51:34.118,5
2025-04-01 00:51:34.137,1
2025-04-01 00:51:34.171,1
2025-04-01 00:51:34.204,1
2025-04-01 00:51:34.238,2
2025-04-01 00:51:34.249,6
2025-04-01 00:51:34.267,7
2025-04-01 00:51:34.293,2
2025-04-01 00:51:34.395,1
2025-04-01 00:51:34.403,6
2025-04-01 00:51:34.428,1
2025-04-01 00:51:34.435,7
2025-04-01 00:51:34.461,1
2025-04-01 00:51:34.495,1
2025-04-01 00:51:34.529,2
2025-04-01 00:51:34.558,8
2025-04-01 00:51:34.586,2
2025-04-01 00:51:34.603,5
2025-04-01 00:51:34.644,1
2025-04-01 00:51:34.683,1
2025-04-01 00:51:34.724,1
2025-04-01 00:51:34.735,8
2025-04-01 00:51:34.751,7
2025-04-01 00:51:34.758,2
2025-04-01 00:51:34.816,4
2025-04-01 00:51:34.921,1
2025-04-01 00:51:34.922,8
2025-04-01 00:51:34.926,6
2025-04-01 00:51:34.963,1
2025-04-01 00:51:34.996,3
2025-04-01 00:51:35.076,2
2025-04-01 00:51:35.079,5
2025-04-01 00:51:35.116,6
2025-04-01 00:51:35.135,2
2025-04-01 00:51:35.192,4
2025-04-01 00:51:35.210,5
2025-04-01 00:51:35.269,3
2025-04-01 00:51:35.298,6
2025-04-01 00:51:35.341,7
2025-04-01 00:51:35.350,2
2025-04-01 00:51:35.407,4
2025-04-01 00:51:35.455,6
2025-04-01 00:51:35.511,4
2025-04-01 00:51:35.512,1
2025-04-01 00:51:35.547,1
2025-04-01 00:51:35.581,2
2025-04-01 00:51:35.610,9
2025-04-01 00:51:35.618,4
2025-04-01 00:51:35.636,1
2025-04-01 00:51:35.673,1
2025-04-01 00:51:35.724,9
2025-04-01 00:51:35.736,1
2025-04-01 00:51:35.784,1
2025-04-01 00:51:35.817,5
2025-04-01 00:51:35.833,1
2025-04-01 00:51:35.869,1
2025-04-01 00:51:35.904,3
2025-04-01 00:51:35.944,7
2025-04-01 00:51:35.945,3
2025-04-01 00:51:35.983,3
2025-04-01 00:51:36.026,3
2025-04-01 00:51:36.064,3
2025-04-01 00:51:36.107,5
2025-04-01 00:51:36.114,5
2025-04-01 00:51:36.145,4
2025-04-01 00:51:36.237,3
2025-04-01 00:51:36.243,5
2025-04-01 00:51:36.251,6
2025-04-01 00:51:36.317,3
2025-04-01 00:51:36.374,9
2025-04-01 00:51:36.398,4
2025-04-01 00:51:36.406,2
2025-04-01 00:51:36.467,1
2025-04-01 00:51:36.503,7
2025-04-01 00:51:36.505,1
2025-04-01 00:51:36.538,2
2025-04-01 00:51:36.593,7
2025-04-01 00:51:36.595,3
2025-04-01 00:51:36.672,5
2025-04-01 00:51:36.676,2
2025-04-01 00:51:36.735,2
2025-04-01 00:51:36.762,6
2025-04-01 00:51:36.792,2
2025-04-01 00:51:36.804,6
2025-04-01 00:51:36.884,1
2025-04-01 00:51:36.917,9
2025-04-01 00:51:36.957,6
2025-04-01 00:51:36.974,3
2025-04-01 00:51:37.055,5
2025-04-01 00:51:37.089,6
2025-04-01 00:51:37.111,5
2025-04-01 00:51:37.187,3
2025-04-01 00:51:37.241,4
2025-04-01 00:51:37.244,10
2025-04-01 00:51:37.270,2
2025-04-01 00:51:37.328,4
2025-04-01 00:51:37.351,2
2025-04-01 00:51:37.412,2
2025-04-01 00:51:37.433,8
2025-04-01 00:51:37.472,1
2025-04-01 00:51:37.480,5
2025-04-01 00:51:37.509,3
2025-04-01 00:51:37.589,2
2025-04-01 00:51:37.612,4
2025-04-01 00:51:37.628,9
2025-04-01 00:51:37.649,4
2025-04-01 00:51:37.720,7
2025-04-01 00:51:37.759,4
2025-04-01 00:51:37.852,6
2025-04-01 00:51:37.867,4
2025-04-01 00:51:37.889,6
2025-04-01 00:51:37.974,3
2025-04-01 00:51:38.012,6
2025-04-01 00:51:38.044,5
2025-04-01 00:51:38.056,4
2025-04-01 00:51:38.162,4
2025-04-01 00:51:38.168,8
2025-04-01 00:51:38.176,4
2025-04-01 00:51:38.269,3
2025-04-01 00:51:38.286,8
2025-04-01 00:51:38.351,1
2025-04-01 00:51:38.361,3
2025-04-01 00:51:38.387,3
