enter_time_str,count
2025-04-01 00:51:29.299,1
2025-04-01 00:51:29.381,1
2025-04-01 00:51:29.383,1
2025-04-01 00:51:29.630,16
2025-04-01 00:51:29.736,14
2025-04-01 00:51:29.797,15
2025-04-01 00:51:30.024,13
2025-04-01 00:51:30.076,14
2025-04-01 00:51:30.188,17
2025-04-01 00:51:30.341,12
2025-04-01 00:51:30.454,16
2025-04-01 00:51:30.610,8
2025-04-01 00:51:30.656,4
2025-04-01 00:51:30.958,2
2025-04-01 00:51:30.963,1
2025-04-01 00:51:30.993,2
2025-04-01 00:51:30.997,2
2025-04-01 00:51:31.012,7
2025-04-01 00:51:31.058,1
2025-04-01 00:51:31.059,1
2025-04-01 00:51:31.093,3
2025-04-01 00:51:31.096,5
2025-04-01 00:51:31.185,4
2025-04-01 00:51:31.203,14
2025-04-01 00:51:31.223,4
2025-04-01 00:51:31.296,4
2025-04-01 00:51:31.334,8
2025-04-01 00:51:31.409,6
2025-04-01 00:51:31.542,12
2025-04-01 00:51:31.560,16
2025-04-01 00:51:31.589,18
2025-04-01 00:51:31.849,20
2025-04-01 00:51:31.967,16
2025-04-01 00:51:32.103,14
2025-04-01 00:51:32.378,12
2025-04-01 00:51:32.406,16
2025-04-01 00:51:32.505,18
2025-04-01 00:51:32.693,20
2025-04-01 00:51:32.855,16
2025-04-01 00:51:33.028,14
2025-04-01 00:51:33.217,12
2025-04-01 00:51:33.286,16
2025-04-01 00:51:33.437,18
2025-04-01 00:51:33.554,20
2025-04-01 00:51:33.714,16
2025-04-01 00:51:33.952,14
2025-04-01 00:51:34.048,12
2025-04-01 00:51:34.175,16
2025-04-01 00:51:34.363,18
2025-04-01 00:51:34.380,20
2025-04-01 00:51:34.632,16
2025-04-01 00:51:34.868,14
2025-04-01 00:51:34.930,12
2025-04-01 00:51:35.085,16
2025-04-01 00:51:35.286,20
2025-04-01 00:51:35.287,18
2025-04-01 00:51:35.531,16
2025-04-01 00:51:35.812,14
2025-04-01 00:51:35.871,12
2025-04-01 00:51:35.980,16
2025-04-01 00:51:36.222,18
2025-04-01 00:51:36.269,20
2025-04-01 00:51:36.425,16
2025-04-01 00:51:36.724,14
2025-04-01 00:51:36.827,12
2025-04-01 00:51:36.907,16
2025-04-01 00:51:37.606,18
2025-04-01 00:51:37.697,20
2025-04-01 00:51:37.698,16
2025-04-01 00:51:38.185,14
2025-04-01 00:51:38.191,16
2025-04-01 00:51:38.301,12
2025-04-01 00:51:38.601,18
2025-04-01 00:51:38.645,16
2025-04-01 00:51:38.674,20
2025-04-01 00:51:39.105,14
2025-04-01 00:51:39.115,16
2025-04-01 00:51:39.245,12
2025-04-01 00:51:39.515,18
2025-04-01 00:51:39.575,16
2025-04-01 00:51:39.608,20
2025-04-01 00:51:40.017,14
2025-04-01 00:51:40.026,16
2025-04-01 00:51:40.159,12
2025-04-01 00:51:40.398,18
2025-04-01 00:51:40.472,16
2025-04-01 00:51:40.490,20
2025-04-01 00:51:40.878,14
2025-04-01 00:51:40.919,16
2025-04-01 00:51:41.040,12
2025-04-01 00:51:41.288,18
2025-04-01 00:51:41.361,16
2025-04-01 00:51:41.393,20
2025-04-01 00:51:41.802,14
2025-04-01 00:51:41.807,16
2025-04-01 00:51:41.988,12
2025-04-01 00:51:42.226,18
2025-04-01 00:51:42.249,16
2025-04-01 00:51:42.314,20
2025-04-01 00:51:42.703,16
2025-04-01 00:51:42.739,14
2025-04-01 00:51:42.865,12
2025-04-01 00:51:43.184,18
2025-04-01 00:51:43.188,16
2025-04-01 00:51:43.245,20
2025-04-01 00:51:43.627,16
2025-04-01 00:51:43.704,14
2025-04-01 00:51:43.805,12
2025-04-01 00:51:44.088,16
2025-04-01 00:51:44.125,18
2025-04-01 00:51:44.197,20
2025-04-01 00:51:44.580,16
2025-04-01 00:51:44.639,14
2025-04-01 00:51:44.845,12
2025-04-01 00:51:45.054,18
2025-04-01 00:51:45.057,16
2025-04-01 00:51:45.240,20
2025-04-01 00:51:45.516,16
2025-04-01 00:51:45.571,14
2025-04-01 00:51:45.869,12
2025-04-01 00:51:46.010,16
2025-04-01 00:51:46.042,18
2025-04-01 00:51:46.224,20
2025-04-01 00:51:46.481,16
2025-04-01 00:51:46.554,14
2025-04-01 00:51:46.748,12
2025-04-01 00:51:46.922,16
2025-04-01 00:51:46.977,18
2025-04-01 00:51:47.087,20
2025-04-01 00:51:47.374,16
2025-04-01 00:51:47.477,14
2025-04-01 00:51:47.628,12
2025-04-01 00:51:47.813,16
2025-04-01 00:51:47.886,18
2025-04-01 00:51:47.983,20
2025-04-01 00:51:48.253,16
2025-04-01 00:51:48.373,14
2025-04-01 00:51:48.482,12
2025-04-01 00:51:48.717,16
2025-04-01 00:51:48.825,20
2025-04-01 00:51:48.826,18
2025-04-01 00:51:49.159,16
2025-04-01 00:51:49.305,14
2025-04-01 00:51:49.348,12
2025-04-01 00:51:49.605,16
2025-04-01 00:51:49.685,18
2025-04-01 00:51:49.707,20
2025-04-01 00:51:50.044,16
2025-04-01 00:51:50.191,14
2025-04-01 00:51:50.235,12
2025-04-01 00:51:50.511,16
2025-04-01 00:51:50.571,18
2025-04-01 00:51:50.584,20
2025-04-01 00:51:50.962,16
2025-04-01 00:51:51.041,14
2025-04-01 00:51:51.078,12
2025-04-01 00:51:51.397,16
2025-04-01 00:51:51.422,20
2025-04-01 00:51:51.475,18
2025-04-01 00:51:51.856,16
2025-04-01 00:51:51.965,12
2025-04-01 00:51:51.990,14
2025-04-01 00:51:52.313,20
2025-04-01 00:51:52.316,16
2025-04-01 00:51:52.427,18
2025-04-01 00:51:52.755,16
2025-04-01 00:51:52.899,12
2025-04-01 00:51:52.905,14
2025-04-01 00:51:53.189,16
2025-04-01 00:51:53.240,20
2025-04-01 00:51:53.311,18
2025-04-01 00:51:53.643,16
2025-04-01 00:51:53.774,12
2025-04-01 00:51:53.792,14
2025-04-01 00:51:54.100,20
2025-04-01 00:51:54.120,16
2025-04-01 00:51:54.177,18
2025-04-01 00:51:54.632,16
2025-04-01 00:51:54.688,14
2025-04-01 00:51:54.698,12
2025-04-01 00:51:55.038,20
2025-04-01 00:51:55.062,16
2025-04-01 00:51:55.097,18
2025-04-01 00:51:55.532,16
2025-04-01 00:51:55.576,12
