Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 04:52:06, 0,  24576,  1,  24050
2025-04-01 04:52:11, 0,  24576,  1,  24050
2025-04-01 04:52:16, 0,  24576,  1,  24050
2025-04-01 04:52:22, 0,  24576,  257,  23793
2025-04-01 04:52:27, 0,  24576,  257,  23793
2025-04-01 04:52:32, 0,  24576,  257,  23793
2025-04-01 04:52:37, 0,  24576,  257,  23793
2025-04-01 04:52:42, 0,  24576,  257,  23793
2025-04-01 04:52:47, 0,  24576,  843,  23207
2025-04-01 04:52:52, 0,  24576,  845,  23205
2025-04-01 04:52:57, 0,  24576,  845,  23205
2025-04-01 04:53:02, 0,  24576,  845,  23205
2025-04-01 04:53:07, 0,  24576,  845,  23205
2025-04-01 04:53:12, 0,  24576,  845,  23205
2025-04-01 04:53:17, 0,  24576,  845,  23205
2025-04-01 04:53:22, 0,  24576,  845,  23205
2025-04-01 04:53:27, 0,  24576,  845,  23205
2025-04-01 04:53:32, 0,  24576,  939,  23111
2025-04-01 04:53:37, 0,  24576,  939,  23111
2025-04-01 04:53:42, 0,  24576,  939,  23111
2025-04-01 04:53:48, 0,  24576,  939,  23111
2025-04-01 04:53:53, 0,  24576,  939,  23111
2025-04-01 04:53:58, 0,  24576,  939,  23111
2025-04-01 04:54:03, 0,  24576,  939,  23111
2025-04-01 04:54:08, 0,  24576,  939,  23111
2025-04-01 04:54:13, 0,  24576,  939,  23111
2025-04-01 04:54:18, 0,  24576,  939,  23111
2025-04-01 04:54:23, 0,  24576,  939,  23111
2025-04-01 04:54:28, 0,  24576,  939,  23111
2025-04-01 04:54:33, 0,  24576,  939,  23111
2025-04-01 04:54:38, 0,  24576,  939,  23111
2025-04-01 04:54:43, 0,  24576,  939,  23111
2025-04-01 04:54:48, 0,  24576,  939,  23111
2025-04-01 04:54:53, 0,  24576,  939,  23111
2025-04-01 04:54:58, 0,  24576,  939,  23111
2025-04-01 04:55:03, 0,  24576,  939,  23111
2025-04-01 04:55:09, 0,  24576,  939,  23111
2025-04-01 04:55:14, 0,  24576,  939,  23111
2025-04-01 04:55:19, 0,  24576,  939,  23111
2025-04-01 04:55:24, 0,  24576,  939,  23111
2025-04-01 04:55:29, 0,  24576,  939,  23111
2025-04-01 04:55:34, 0,  24576,  939,  23111
2025-04-01 04:55:39, 0,  24576,  939,  23111
2025-04-01 04:55:44, 0,  24576,  939,  23111
2025-04-01 04:55:49, 0,  24576,  939,  23111
2025-04-01 04:55:54, 0,  24576,  939,  23111
2025-04-01 04:55:59, 0,  24576,  939,  23111
2025-04-01 04:56:04, 0,  24576,  939,  23111
