#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        38.659            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        70.280            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        71.367            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        70.573            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        71.672            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        71.769            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        71.866            
GPU 0     N/A               N/A               0.003        0.002        0.001        0.000        0.001        91.450            
GPU 0     N/A               N/A               0.448        0.397        0.220        0.009        0.127        124.686           
GPU 0     N/A               N/A               0.508        0.451        0.258        0.011        0.148        116.180           
GPU 0     N/A               N/A               0.508        0.451        0.258        0.011        0.148        121.738           
GPU 0     N/A               N/A               0.491        0.432        0.244        0.010        0.141        120.874           
GPU 0     N/A               N/A               0.514        0.452        0.256        0.010        0.147        127.911           
GPU 0     N/A               N/A               0.504        0.443        0.249        0.010        0.145        106.963           
GPU 0     N/A               N/A               0.538        0.473        0.267        0.011        0.153        124.116           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.520        0.458        0.258        0.010        0.148        119.560           
GPU 0     N/A               N/A               0.498        0.440        0.250        0.010        0.143        142.676           
GPU 0     N/A               N/A               0.509        0.448        0.252        0.010        0.145        132.397           
GPU 0     N/A               N/A               0.500        0.439        0.246        0.010        0.141        118.712           
GPU 0     N/A               N/A               0.476        0.422        0.239        0.010        0.137        102.451           
GPU 0     N/A               N/A               0.347        0.318        0.213        0.011        0.117        73.149            
GPU 0     N/A               N/A               0.006        0.005        0.004        0.000        0.002        72.953            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.758            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.563            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.465            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.355            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.258            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.258            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.062            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.062            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        71.867            
