#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.119            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.082            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.082            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.082            
GPU 0     100               17                0.000        0.000        0.000        0.000        0.000        86.072            
GPU 0     52                10                0.126        0.116        0.054        0.000        0.013        181.636           
GPU 0     58                9                 0.612        0.560        0.235        0.003        0.087        169.202           
GPU 0     65                12                0.605        0.558        0.264        0.003        0.087        85.851            
GPU 0     44                9                 0.630        0.584        0.250        0.003        0.093        165.565           
GPU 0     82                14                0.642        0.599        0.268        0.003        0.096        78.680            
GPU 0     63                13                0.663        0.619        0.272        0.003        0.101        194.376           
GPU 0     58                12                0.660        0.607        0.260        0.003        0.094        189.763           
GPU 0     83                13                0.664        0.619        0.280        0.003        0.101        88.521            
GPU 0     97                19                0.660        0.612        0.258        0.003        0.097        164.147           
GPU 0     84                14                0.677        0.631        0.290        0.003        0.103        90.151            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     76                13                0.642        0.599        0.261        0.003        0.100        167.817           
GPU 0     52                9                 0.681        0.637        0.282        0.003        0.106        160.806           
GPU 0     51                9                 0.678        0.631        0.287        0.003        0.101        164.184           
GPU 0     52                10                0.665        0.618        0.263        0.003        0.097        75.020            
GPU 0     99                20                0.669        0.623        0.286        0.003        0.100        166.062           
GPU 0     85                17                0.655        0.602        0.252        0.003        0.095        91.387            
GPU 0     67                12                0.684        0.637        0.294        0.003        0.101        192.262           
GPU 0     85                17                0.662        0.612        0.259        0.003        0.097        91.260            
GPU 0     77                13                0.680        0.634        0.286        0.003        0.103        163.797           
GPU 0     37                6                 0.663        0.613        0.281        0.003        0.095        129.360           
GPU 0     92                18                0.668        0.620        0.268        0.003        0.099        91.026            
GPU 0     65                12                0.638        0.583        0.254        0.003        0.088        161.147           
GPU 0     58                10                0.671        0.621        0.279        0.003        0.099        91.430            
GPU 0     67                12                0.688        0.641        0.281        0.003        0.101        112.293           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.678        0.627        0.275        0.003        0.097        41.143            
GPU 0     0                 0                 0.130        0.120        0.054        0.001        0.018        40.654            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.238            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.944            
