#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        28.994            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.482            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.586            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.585            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.683            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        120.080           
GPU 0     N/A               N/A               0.425        0.374        0.206        0.008        0.121        117.393           
GPU 0     N/A               N/A               0.506        0.448        0.257        0.010        0.144        124.970           
GPU 0     N/A               N/A               0.516        0.450        0.257        0.010        0.147        125.989           
GPU 0     N/A               N/A               0.544        0.476        0.273        0.011        0.156        113.252           
GPU 0     N/A               N/A               0.540        0.473        0.270        0.011        0.156        118.284           
GPU 0     N/A               N/A               0.537        0.470        0.268        0.011        0.153        125.968           
GPU 0     N/A               N/A               0.553        0.485        0.275        0.011        0.159        127.336           
GPU 0     N/A               N/A               0.522        0.459        0.261        0.011        0.149        131.172           
GPU 0     N/A               N/A               0.542        0.477        0.272        0.011        0.155        116.217           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.541        0.475        0.270        0.011        0.154        107.898           
GPU 0     N/A               N/A               0.529        0.463        0.262        0.011        0.151        65.091            
