#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.142            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.629            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.532            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.060            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.472            
GPU 0     100               12                0.000        0.000        0.000        0.000        0.000        171.532           
GPU 0     94                15                0.123        0.118        0.053        0.000        0.011        165.187           
GPU 0     70                10                0.793        0.724        0.232        0.001        0.087        165.394           
GPU 0     89                12                0.808        0.732        0.223        0.001        0.088        174.517           
GPU 0     93                12                0.752        0.671        0.196        0.000        0.078        68.197            
GPU 0     70                9                 0.750        0.672        0.193        0.000        0.078        151.819           
GPU 0     92                12                0.776        0.695        0.202        0.000        0.080        171.143           
GPU 0     60                8                 0.792        0.703        0.196        0.000        0.081        107.096           
GPU 0     52                6                 0.731        0.650        0.183        0.000        0.075        129.132           
GPU 0     0                 0                 0.792        0.705        0.201        0.000        0.082        39.428            
