#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.821            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.341            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.341            
GPU 0     97                13                0.087        0.083        0.027        0.000        0.008        89.438            
GPU 0     39                5                 0.712        0.639        0.185        0.000        0.078        178.473           
GPU 0     63                8                 0.712        0.639        0.185        0.000        0.078        113.023           
GPU 0     95                13                0.705        0.618        0.165        0.000        0.070        77.056            
GPU 0     18                2                 0.732        0.646        0.179        0.000        0.074        70.074            
GPU 0     90                11                0.664        0.590        0.166        0.000        0.068        177.992           
GPU 0     30                4                 0.709        0.625        0.169        0.000        0.072        86.140            
GPU 0     94                13                0.679        0.593        0.155        0.000        0.068        176.773           
GPU 0     83                11                0.741        0.651        0.174        0.000        0.074        130.623           
GPU 0     60                8                 0.715        0.630        0.173        0.000        0.073        114.249           
GPU 0     0                 0                 0.634        0.556        0.144        0.000        0.065        40.432            
GPU 0     0                 0                 0.132        0.115        0.028        0.000        0.011        39.820            
