Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,6000,346.9275,88.38867446451194
StepA,6000,15.415333333333333,88.65903213889915
StepB,6000,67.77116666666667,88.62105636299185
StepD,6000,17.36616666666667,88.95214374666429
StepE,6000,129.9105,89.00360464598816
