#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        29.300            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.001        63.907            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        63.982            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.079            
GPU 0     N/A               N/A               0.001        0.000        0.000        0.000        0.000        64.775            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.780            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.798            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.872            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.878            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        107.905           
GPU 0     N/A               N/A               0.184        0.163        0.086        0.003        0.050        114.797           
GPU 0     N/A               N/A               0.523        0.462        0.260        0.010        0.149        111.306           
GPU 0     N/A               N/A               0.490        0.429        0.238        0.009        0.138        107.467           
GPU 0     N/A               N/A               0.511        0.448        0.252        0.010        0.144        99.964            
GPU 0     N/A               N/A               0.528        0.465        0.265        0.011        0.152        101.577           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.541        0.477        0.271        0.011        0.155        110.610           
GPU 0     N/A               N/A               0.538        0.477        0.273        0.011        0.155        119.946           
GPU 0     N/A               N/A               0.541        0.478        0.271        0.011        0.155        124.218           
GPU 0     N/A               N/A               0.552        0.486        0.276        0.012        0.159        112.107           
GPU 0     N/A               N/A               0.550        0.484        0.273        0.011        0.157        119.228           
GPU 0     N/A               N/A               0.541        0.478        0.272        0.011        0.156        65.366            
