#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.409            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.271            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.050            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.050            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        33.952            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.360            
GPU 0     15                2                 0.000        0.000        0.000        0.000        0.000        62.031            
GPU 0     0                 0                 0.243        0.207        0.045        0.000        0.020        115.033           
GPU 0     30                4                 0.245        0.208        0.044        0.000        0.023        62.324            
GPU 0     21                2                 0.254        0.216        0.046        0.000        0.023        66.855            
GPU 0     20                2                 0.222        0.189        0.040        0.000        0.021        73.936            
GPU 0     0                 0                 0.292        0.247        0.053        0.000        0.026        62.812            
GPU 0     15                2                 0.212        0.180        0.038        0.000        0.020        64.789            
GPU 0     45                6                 0.227        0.193        0.041        0.000        0.022        150.358           
GPU 0     30                4                 0.255        0.217        0.046        0.000        0.024        142.824           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     45                6                 0.223        0.189        0.040        0.000        0.022        128.769           
GPU 0     4                 0                 0.227        0.193        0.041        0.000        0.022        61.043            
GPU 0     6                 1                 0.227        0.192        0.041        0.000        0.022        61.348            
GPU 0     0                 0                 0.247        0.210        0.045        0.000        0.023        36.425            
GPU 0     45                6                 0.241        0.205        0.044        0.000        0.022        62.226            
GPU 0     32                4                 0.279        0.237        0.051        0.000        0.024        61.641            
GPU 0     42                5                 0.254        0.216        0.046        0.000        0.024        138.307           
GPU 0     30                4                 0.281        0.238        0.051        0.000        0.027        103.805           
GPU 0     45                6                 0.199        0.169        0.036        0.000        0.018        61.836            
GPU 0     5                 1                 0.249        0.211        0.045        0.000        0.024        61.628            
GPU 0     46                6                 0.268        0.227        0.049        0.000        0.026        91.459            
GPU 0     0                 0                 0.252        0.214        0.046        0.000        0.024        35.435            
GPU 0     0                 0                 0.138        0.117        0.025        0.000        0.012        35.044            
