Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-12 18:34:29, 0,  24576,  13401,  10649
2025-04-12 18:34:34, 0,  24576,  13401,  10649
2025-04-12 18:34:40, 0,  24576,  13401,  10649
2025-04-12 18:34:45, 0,  24576,  13401,  10649
2025-04-12 18:34:50, 0,  24576,  13401,  10649
2025-04-12 18:34:55, 0,  24576,  13401,  10649
2025-04-12 18:35:00, 0,  24576,  13401,  10649
2025-04-12 18:35:05, 0,  24576,  13401,  10649
2025-04-12 18:35:10, 0,  24576,  13401,  10649
2025-04-12 18:35:15, 0,  24576,  13401,  10649
2025-04-12 18:35:20, 0,  24576,  21125,  2925
2025-04-12 18:35:25, 0,  24576,  21125,  2925
2025-04-12 18:35:30, 0,  24576,  21125,  2925
2025-04-12 18:35:35, 0,  24576,  21125,  2925
2025-04-12 18:35:40, 0,  24576,  21125,  2925
2025-04-12 18:35:45, 0,  24576,  21125,  2925
2025-04-12 18:35:50, 0,  24576,  21125,  2925
2025-04-12 18:35:55, 0,  24576,  21125,  2925
2025-04-12 18:36:00, 0,  24576,  21125,  2925
2025-04-12 18:36:05, 0,  24576,  21125,  2925
2025-04-12 18:36:10, 0,  24576,  21125,  2925
2025-04-12 18:36:15, 0,  24576,  21125,  2925
2025-04-12 18:36:20, 0,  24576,  21125,  2925
2025-04-12 18:36:26, 0,  24576,  21125,  2925
2025-04-12 18:36:31, 0,  24576,  21125,  2925
2025-04-12 18:36:36, 0,  24576,  21125,  2925
2025-04-12 18:36:41, 0,  24576,  21125,  2925
2025-04-12 18:36:46, 0,  24576,  21125,  2925
2025-04-12 18:36:51, 0,  24576,  21125,  2925
2025-04-12 18:36:56, 0,  24576,  21125,  2925
2025-04-12 18:37:01, 0,  24576,  21125,  2925
2025-04-12 18:37:06, 0,  24576,  21125,  2925
2025-04-12 18:37:11, 0,  24576,  11927,  12123
2025-04-12 18:37:16, 0,  24576,  11927,  12123
2025-04-12 18:37:21, 0,  24576,  11927,  12123
