#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     100               6                 0.000        0.000        0.000        0.000        0.000        48.393            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.626            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.724            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.730            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.751            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.760            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.760            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.360            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.564            
GPU 0     98                16                0.000        0.000        0.000        0.000        0.000        150.279           
GPU 0     96                16                0.755        0.735        0.304        0.001        0.102        165.695           
GPU 0     94                16                0.950        0.920        0.371        0.001        0.127        165.493           
GPU 0     97                16                0.881        0.838        0.321        0.001        0.112        172.560           
GPU 0     93                15                0.945        0.905        0.338        0.001        0.120        117.363           
GPU 0     96                16                0.914        0.878        0.335        0.001        0.123        129.752           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     97                18                0.947        0.914        0.363        0.001        0.122        167.755           
GPU 0     93                12                0.905        0.858        0.309        0.001        0.113        163.734           
GPU 0     96                16                0.910        0.865        0.319        0.001        0.115        158.963           
GPU 0     54                7                 0.867        0.803        0.274        0.001        0.099        138.956           
GPU 0     98                20                0.919        0.879        0.331        0.001        0.116        169.620           
GPU 0     0                 0                 0.909        0.866        0.329        0.001        0.113        36.132            
