Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-12 18:34:30, 0,  24576,  18409,  5641
2025-04-12 18:34:35, 0,  24576,  18409,  5641
2025-04-12 18:34:40, 0,  24576,  18409,  5641
2025-04-12 18:34:45, 0,  24576,  18409,  5641
2025-04-12 18:34:50, 0,  24576,  18409,  5641
2025-04-12 18:34:56, 0,  24576,  18409,  5641
2025-04-12 18:35:01, 0,  24576,  18409,  5641
2025-04-12 18:35:06, 0,  24576,  18409,  5641
2025-04-12 18:35:11, 0,  24576,  20167,  3883
2025-04-12 18:35:16, 0,  24576,  20167,  3883
2025-04-12 18:35:21, 0,  24576,  20167,  3883
2025-04-12 18:35:26, 0,  24576,  21355,  2695
2025-04-12 18:35:31, 0,  24576,  21355,  2695
2025-04-12 18:35:36, 0,  24576,  21355,  2695
2025-04-12 18:35:41, 0,  24576,  21355,  2695
2025-04-12 18:35:46, 0,  24576,  21355,  2695
2025-04-12 18:35:51, 0,  24576,  21355,  2695
2025-04-12 18:35:56, 0,  24576,  21355,  2695
2025-04-12 18:36:01, 0,  24576,  21355,  2695
2025-04-12 18:36:06, 0,  24576,  21355,  2695
2025-04-12 18:36:11, 0,  24576,  21355,  2695
2025-04-12 18:36:16, 0,  24576,  21355,  2695
2025-04-12 18:36:21, 0,  24576,  21355,  2695
2025-04-12 18:36:26, 0,  24576,  21355,  2695
2025-04-12 18:36:31, 0,  24576,  21355,  2695
2025-04-12 18:36:36, 0,  24576,  21355,  2695
2025-04-12 18:36:42, 0,  24576,  21355,  2695
2025-04-12 18:36:47, 0,  24576,  21355,  2695
2025-04-12 18:36:52, 0,  24576,  21355,  2695
2025-04-12 18:36:57, 0,  24576,  21355,  2695
2025-04-12 18:37:02, 0,  24576,  21355,  2695
2025-04-12 18:37:07, 0,  24576,  21355,  2695
2025-04-12 18:37:12, 0,  24576,  21355,  2695
2025-04-12 18:37:17, 0,  24576,  21355,  2695
2025-04-12 18:37:22, 0,  24576,  21355,  2695
