Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 04:43:15, 0,  24576,  1,  24050
2025-04-01 04:43:21, 0,  24576,  19,  24031
2025-04-01 04:43:26, 0,  24576,  257,  23793
2025-04-01 04:43:31, 0,  24576,  257,  23793
2025-04-01 04:43:36, 0,  24576,  257,  23793
2025-04-01 04:43:41, 0,  24576,  257,  23793
2025-04-01 04:43:46, 0,  24576,  257,  23793
2025-04-01 04:43:51, 0,  24576,  257,  23793
2025-04-01 04:43:56, 0,  24576,  257,  23793
2025-04-01 04:44:01, 0,  24576,  257,  23793
2025-04-01 04:44:06, 0,  24576,  257,  23793
2025-04-01 04:44:11, 0,  24576,  765,  23285
2025-04-01 04:44:16, 0,  24576,  765,  23285
2025-04-01 04:44:21, 0,  24576,  765,  23285
2025-04-01 04:44:26, 0,  24576,  765,  23285
2025-04-01 04:44:31, 0,  24576,  765,  23285
2025-04-01 04:44:36, 0,  24576,  765,  23285
2025-04-01 04:44:41, 0,  24576,  857,  23193
2025-04-01 04:44:46, 0,  24576,  857,  23193
2025-04-01 04:44:51, 0,  24576,  857,  23193
2025-04-01 04:44:57, 0,  24576,  857,  23193
2025-04-01 04:45:02, 0,  24576,  857,  23193
2025-04-01 04:45:07, 0,  24576,  857,  23193
2025-04-01 04:45:12, 0,  24576,  857,  23193
2025-04-01 04:45:17, 0,  24576,  857,  23193
2025-04-01 04:45:22, 0,  24576,  857,  23193
2025-04-01 04:45:27, 0,  24576,  857,  23193
2025-04-01 04:45:32, 0,  24576,  857,  23193
2025-04-01 04:45:37, 0,  24576,  857,  23193
2025-04-01 04:45:42, 0,  24576,  857,  23193
2025-04-01 04:45:47, 0,  24576,  857,  23193
2025-04-01 04:45:52, 0,  24576,  857,  23193
2025-04-01 04:45:57, 0,  24576,  857,  23193
2025-04-01 04:46:02, 0,  24576,  857,  23193
2025-04-01 04:46:07, 0,  24576,  857,  23193
2025-04-01 04:46:12, 0,  24576,  857,  23193
2025-04-01 04:46:17, 0,  24576,  857,  23193
2025-04-01 04:46:22, 0,  24576,  857,  23193
2025-04-01 04:46:28, 0,  24576,  857,  23193
2025-04-01 04:46:33, 0,  24576,  857,  23193
2025-04-01 04:46:38, 0,  24576,  857,  23193
