Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 03:17:58, 0,  24576,  1,  24050
2025-04-01 03:18:03, 0,  24576,  1,  24050
2025-04-01 03:18:08, 0,  24576,  1,  24050
2025-04-01 03:18:13, 0,  24576,  4,  24046
2025-04-01 03:18:18, 0,  24576,  1439,  22611
2025-04-01 03:18:23, 0,  24576,  1439,  22611
2025-04-01 03:18:28, 0,  24576,  1439,  22611
2025-04-01 03:18:33, 0,  24576,  1439,  22611
2025-04-01 03:18:38, 0,  24576,  1439,  22611
2025-04-01 03:18:43, 0,  24576,  1439,  22611
2025-04-01 03:18:48, 0,  24576,  1439,  22611
2025-04-01 03:18:53, 0,  24576,  15449,  8601
2025-04-01 03:18:58, 0,  24576,  23321,  729
2025-04-01 03:19:04, 0,  24576,  23321,  729
2025-04-01 03:19:09, 0,  24576,  23321,  729
2025-04-01 03:19:14, 0,  24576,  23321,  729
2025-04-01 03:19:19, 0,  24576,  23321,  729
2025-04-01 03:19:24, 0,  24576,  23321,  729
2025-04-01 03:19:29, 0,  24576,  23321,  729
2025-04-01 03:19:34, 0,  24576,  23321,  729
2025-04-01 03:19:39, 0,  24576,  23321,  729
2025-04-01 03:19:44, 0,  24576,  23321,  729
2025-04-01 03:19:49, 0,  24576,  23321,  729
2025-04-01 03:19:54, 0,  24576,  23321,  729
