#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        46.549            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.935            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.825            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.825            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.765            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.765            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.862            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.765            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.765            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.765            
GPU 0     95                16                0.000        0.000        0.000        0.000        0.000        165.216           
GPU 0     100               27                0.840        0.818        0.369        0.001        0.118        166.548           
GPU 0     100               22                0.946        0.922        0.406        0.001        0.151        165.649           
GPU 0     97                16                0.961        0.942        0.427        0.001        0.144        138.779           
GPU 0     96                20                0.948        0.917        0.392        0.001        0.137        164.930           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     95                15                0.957        0.926        0.395        0.001        0.142        138.506           
GPU 0     95                20                0.955        0.931        0.393        0.001        0.149        168.799           
GPU 0     100               17                0.951        0.917        0.385        0.001        0.134        162.773           
GPU 0     93                15                0.964        0.941        0.413        0.001        0.143        169.488           
GPU 0     96                16                0.963        0.940        0.410        0.001        0.145        149.739           
GPU 0     90                19                0.964        0.943        0.419        0.001        0.144        166.645           
GPU 0     0                 0                 0.962        0.944        0.412        0.001        0.152        37.255            
GPU 0     0                 0                 0.423        0.410        0.170        0.000        0.067        36.864            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.571            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.375            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.265            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.375            
