#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.497            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.184            
GPU 0     13                0                 0.001        0.000        0.000        0.000        0.000        38.216            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.216            
GPU 0     71                9                 0.000        0.000        0.000        0.000        0.000        169.505           
GPU 0     4                 1                 0.105        0.096        0.030        0.000        0.009        69.504            
GPU 0     15                2                 0.244        0.207        0.044        0.000        0.024        156.133           
GPU 0     66                8                 0.268        0.228        0.049        0.000        0.026        81.138            
GPU 0     15                2                 0.362        0.308        0.067        0.000        0.035        70.395            
GPU 0     68                8                 0.332        0.282        0.061        0.000        0.033        161.246           
GPU 0     33                4                 0.333        0.283        0.062        0.000        0.033        119.123           
GPU 0     15                2                 0.381        0.324        0.070        0.000        0.037        153.436           
GPU 0     56                7                 0.367        0.312        0.067        0.000        0.036        159.882           
GPU 0     60                8                 0.380        0.323        0.070        0.000        0.037        69.232            
GPU 0     15                2                 0.332        0.282        0.061        0.000        0.033        147.278           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.383        0.325        0.070        0.000        0.037        69.233            
GPU 0     69                9                 0.338        0.287        0.061        0.000        0.033        82.989            
GPU 0     48                6                 0.412        0.350        0.076        0.000        0.040        159.206           
GPU 0     50                6                 0.327        0.278        0.059        0.000        0.032        108.236           
GPU 0     19                2                 0.417        0.356        0.080        0.000        0.041        144.613           
GPU 0     0                 0                 0.380        0.323        0.070        0.000        0.037        73.674            
GPU 0     63                8                 0.363        0.309        0.067        0.000        0.036        71.199            
GPU 0     60                8                 0.385        0.327        0.071        0.000        0.038        104.088           
GPU 0     30                4                 0.396        0.337        0.074        0.000        0.039        148.504           
GPU 0     74                9                 0.368        0.313        0.068        0.000        0.036        164.488           
GPU 0     0                 0                 0.426        0.363        0.079        0.000        0.042        40.099            
