Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 03:57:32, 0,  24576,  1,  24050
2025-04-01 03:57:37, 0,  24576,  1,  24050
2025-04-01 03:57:42, 0,  24576,  1,  24050
2025-04-01 03:57:47, 0,  24576,  2403,  21647
2025-04-01 03:57:52, 0,  24576,  2403,  21647
2025-04-01 03:57:58, 0,  24576,  2403,  21647
2025-04-01 03:58:03, 0,  24576,  2403,  21647
2025-04-01 03:58:08, 0,  24576,  2403,  21647
2025-04-01 03:58:13, 0,  24576,  2403,  21647
2025-04-01 03:58:18, 0,  24576,  4123,  19927
2025-04-01 03:58:23, 0,  24576,  13129,  10921
2025-04-01 03:58:28, 0,  24576,  14399,  9651
2025-04-01 03:58:33, 0,  24576,  14823,  9227
2025-04-01 03:58:38, 0,  24576,  14823,  9227
2025-04-01 03:58:43, 0,  24576,  14823,  9227
2025-04-01 03:58:48, 0,  24576,  14823,  9227
2025-04-01 03:58:53, 0,  24576,  14825,  9225
2025-04-01 03:58:58, 0,  24576,  14825,  9225
2025-04-01 03:59:03, 0,  24576,  14825,  9225
2025-04-01 03:59:08, 0,  24576,  14825,  9225
