#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        26.128            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.418            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.424            
GPU 0     23                1                 0.001        0.000        0.000        0.000        0.000        34.376            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.751            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.564            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.662            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.564            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.654            
GPU 0     3                 0                 0.000        0.000        0.000        0.000        0.000        34.662            
GPU 0     49                9                 0.002        0.000        0.000        0.000        0.000        162.655           
GPU 0     63                12                0.588        0.539        0.220        0.002        0.084        182.022           
GPU 0     90                15                0.632        0.572        0.212        0.002        0.084        166.577           
GPU 0     62                9                 0.608        0.546        0.197        0.002        0.079        96.622            
GPU 0     66                10                0.590        0.521        0.189        0.002        0.075        160.391           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     62                9                 0.602        0.535        0.198        0.002        0.079        109.986           
GPU 0     57                8                 0.608        0.552        0.218        0.002        0.083        167.952           
GPU 0     70                11                0.601        0.531        0.187        0.002        0.077        80.458            
GPU 0     0                 0                 0.560        0.496        0.172        0.002        0.070        63.117            
GPU 0     0                 0                 0.475        0.438        0.172        0.002        0.069        35.631            
