#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        28.994            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.001        64.102            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.200            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.275            
GPU 0     N/A               N/A               0.001        0.000        0.000        0.000        0.000        64.488            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.603            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.683            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.683            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.701            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.774            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.798            
GPU 0     N/A               N/A               0.240        0.211        0.116        0.005        0.069        125.978           
GPU 0     N/A               N/A               0.240        0.211        0.116        0.005        0.069        103.786           
GPU 0     N/A               N/A               0.529        0.471        0.271        0.011        0.153        109.208           
GPU 0     N/A               N/A               0.528        0.468        0.269        0.011        0.155        128.611           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.534        0.471        0.270        0.011        0.156        114.334           
GPU 0     N/A               N/A               0.522        0.459        0.261        0.011        0.151        120.210           
GPU 0     N/A               N/A               0.554        0.490        0.281        0.012        0.162        101.613           
GPU 0     N/A               N/A               0.553        0.489        0.277        0.012        0.162        114.125           
GPU 0     N/A               N/A               0.526        0.464        0.260        0.011        0.151        116.410           
GPU 0     N/A               N/A               0.532        0.472        0.268        0.011        0.155        108.802           
GPU 0     N/A               N/A               0.525        0.465        0.261        0.011        0.151        125.992           
GPU 0     N/A               N/A               0.517        0.458        0.258        0.011        0.151        64.310            
GPU 0     N/A               N/A               0.284        0.254        0.148        0.006        0.085        64.103            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        63.988            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        63.907            
