Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 03:54:32, 0,  24576,  1,  24050
2025-04-01 03:54:37, 0,  24576,  1,  24050
2025-04-01 03:54:42, 0,  24576,  19,  24032
2025-04-01 03:54:48, 0,  24576,  2403,  21647
2025-04-01 03:54:53, 0,  24576,  2403,  21647
2025-04-01 03:54:58, 0,  24576,  2403,  21647
2025-04-01 03:55:03, 0,  24576,  2403,  21647
2025-04-01 03:55:08, 0,  24576,  2403,  21647
2025-04-01 03:55:13, 0,  24576,  2403,  21647
2025-04-01 03:55:18, 0,  24576,  2403,  21647
2025-04-01 03:55:23, 0,  24576,  2403,  21647
2025-04-01 03:55:28, 0,  24576,  3193,  20857
2025-04-01 03:55:33, 0,  24576,  13195,  10855
2025-04-01 03:55:38, 0,  24576,  13195,  10855
2025-04-01 03:55:43, 0,  24576,  13287,  10763
2025-04-01 03:55:48, 0,  24576,  13383,  10667
2025-04-01 03:55:53, 0,  24576,  13383,  10667
2025-04-01 03:55:58, 0,  24576,  13383,  10667
2025-04-01 03:56:03, 0,  24576,  13383,  10667
2025-04-01 03:56:08, 0,  24576,  13385,  10665
2025-04-01 03:56:13, 0,  24576,  14479,  9571
2025-04-01 03:56:18, 0,  24576,  14479,  9571
