Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,6000,114.693,58.11363152083374
StepA,6000,10.376833333333334,58.19253971640836
StepB,6000,33.53916666666667,58.17392063138095
StepD,6000,5.087666666666666,58.33001176321904
StepE,6000,34.89983333333333,58.38620528589779
