#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.843            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.434            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.461            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     62                8                 0.303        0.259        0.058        0.000        0.026        167.557           
GPU 0     54                6                 0.323        0.274        0.059        0.000        0.031        136.004           
GPU 0     41                4                 0.246        0.209        0.045        0.000        0.024        41.029            
GPU 0     0                 0                 0.273        0.232        0.050        0.000        0.026        69.087            
GPU 0     45                6                 0.294        0.250        0.053        0.000        0.029        69.697            
GPU 0     30                4                 0.294        0.250        0.053        0.000        0.029        163.729           
GPU 0     45                6                 0.246        0.209        0.045        0.000        0.024        96.121            
GPU 0     30                4                 0.321        0.273        0.058        0.000        0.031        122.434           
GPU 0     7                 1                 0.327        0.278        0.060        0.000        0.032        138.518           
GPU 0     45                6                 0.345        0.293        0.063        0.000        0.034        68.501            
GPU 0     60                8                 0.315        0.268        0.057        0.000        0.031        149.447           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     60                8                 0.298        0.253        0.054        0.000        0.029        68.697            
GPU 0     0                 0                 0.292        0.248        0.053        0.000        0.029        68.599            
GPU 0     24                3                 0.298        0.253        0.054        0.000        0.029        162.305           
GPU 0     42                5                 0.345        0.293        0.063        0.000        0.034        162.444           
GPU 0     45                6                 0.361        0.307        0.066        0.000        0.035        93.467            
GPU 0     31                4                 0.300        0.255        0.054        0.000        0.029        69.794            
GPU 0     32                4                 0.368        0.312        0.067        0.000        0.036        69.489            
GPU 0     48                6                 0.311        0.264        0.057        0.000        0.031        69.892            
GPU 0     30                4                 0.315        0.268        0.057        0.000        0.031        69.294            
GPU 0     0                 0                 0.250        0.212        0.045        0.000        0.025        69.294            
GPU 0     0                 0                 0.310        0.263        0.056        0.000        0.030        39.428            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.233            
