#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        32.216            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        69.487            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        69.694            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        69.988            
GPU 0     N/A               N/A               0.001        0.000        0.000        0.000        0.000        70.573            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        71.672            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        71.672            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        71.769            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        71.964            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        71.964            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.062            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        141.690           
GPU 0     N/A               N/A               0.371        0.328        0.181        0.007        0.105        128.042           
GPU 0     N/A               N/A               0.500        0.447        0.254        0.010        0.143        128.890           
GPU 0     N/A               N/A               0.528        0.468        0.264        0.010        0.151        132.114           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.520        0.458        0.259        0.010        0.149        137.094           
GPU 0     N/A               N/A               0.523        0.461        0.260        0.010        0.151        130.372           
GPU 0     N/A               N/A               0.552        0.490        0.278        0.011        0.162        141.289           
GPU 0     N/A               N/A               0.560        0.496        0.280        0.012        0.163        109.045           
GPU 0     N/A               N/A               0.538        0.477        0.270        0.011        0.157        119.852           
GPU 0     N/A               N/A               0.532        0.471        0.266        0.011        0.154        139.159           
GPU 0     N/A               N/A               0.532        0.471        0.266        0.011        0.155        120.523           
GPU 0     N/A               N/A               0.545        0.484        0.275        0.011        0.158        73.441            
GPU 0     N/A               N/A               0.144        0.128        0.077        0.003        0.044        73.051            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.953            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.855            
