Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,4000,793.7725,38.614138566836246
StepAudio,4000,119.52475,38.8590969145877
StepSearch,4000,19.00675,38.883272416206545
StepToxCheck,4000,64.6575,38.85947442560839
StepTTS,4000,252.95925,38.701188126475486
