#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.976            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.531            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.629            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.629            
GPU 0     3                 1                 0.203        0.182        0.088        0.035        0.074        70.444            
GPU 0     0                 0                 0.254        0.215        0.102        0.039        0.103        70.716            
GPU 0     1                 0                 0.273        0.238        0.116        0.046        0.116        71.224            
GPU 0     41                28                0.273        0.238        0.116        0.046        0.116        202.261           
GPU 0     6                 1                 0.251        0.219        0.105        0.040        0.107        77.113            
GPU 0     0                 0                 0.271        0.230        0.110        0.042        0.111        72.691            
GPU 0     6                 1                 0.288        0.251        0.124        0.048        0.126        72.898            
GPU 0     72                40                0.179        0.149        0.069        0.025        0.068        71.724            
GPU 0     0                 0                 0.348        0.308        0.151        0.059        0.153        72.475            
GPU 0     0                 0                 0.207        0.179        0.086        0.034        0.089        209.642           
GPU 0     0                 0                 0.338        0.299        0.149        0.060        0.149        69.422            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     43                19                0.251        0.218        0.105        0.041        0.107        68.955            
GPU 0     12                1                 0.288        0.244        0.114        0.043        0.113        154.887           
GPU 0     60                36                0.321        0.284        0.139        0.053        0.140        71.029            
GPU 0     28                5                 0.338        0.301        0.147        0.058        0.149        70.248            
GPU 0     40                18                0.277        0.238        0.114        0.043        0.115        71.327            
GPU 0     50                29                0.344        0.306        0.151        0.059        0.154        72.211            
GPU 0     3                 1                 0.338        0.311        0.159        0.063        0.164        71.321            
GPU 0     12                1                 0.222        0.197        0.096        0.040        0.101        71.718            
GPU 0     29                4                 0.268        0.231        0.111        0.041        0.112        45.256            
GPU 0     55                33                0.174        0.142        0.063        0.024        0.063        71.704            
GPU 0     6                 0                 0.293        0.260        0.129        0.051        0.133        100.559           
GPU 0     30                10                0.324        0.286        0.141        0.055        0.143        72.821            
GPU 0     19                2                 0.247        0.219        0.108        0.042        0.109        71.724            
GPU 0     1                 0                 0.221        0.185        0.084        0.031        0.083        68.956            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     38                26                0.191        0.159        0.075        0.028        0.075        70.345            
GPU 0     35                23                0.308        0.266        0.130        0.050        0.131        80.392            
GPU 0     41                18                0.291        0.252        0.122        0.047        0.123        73.268            
GPU 0     0                 0                 0.316        0.272        0.130        0.049        0.131        71.996            
GPU 0     39                21                0.276        0.240        0.117        0.045        0.118        72.190            
GPU 0     52                25                0.187        0.157        0.071        0.028        0.069        164.568           
GPU 0     9                 1                 0.298        0.268        0.134        0.053        0.137        72.509            
GPU 0     0                 0                 0.367        0.330        0.165        0.064        0.167        206.553           
GPU 0     0                 0                 0.381        0.345        0.174        0.069        0.179        72.503            
GPU 0     9                 1                 0.276        0.246        0.121        0.047        0.123        78.383            
GPU 0     21                7                 0.242        0.204        0.091        0.038        0.088        90.574            
GPU 0     10                1                 0.260        0.223        0.107        0.041        0.108        144.098           
GPU 0     0                 0                 0.301        0.266        0.130        0.051        0.132        72.529            
GPU 0     45                21                0.239        0.203        0.097        0.037        0.098        77.211            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     42                11                0.309        0.264        0.127        0.048        0.127        137.312           
GPU 0     0                 0                 0.339        0.295        0.142        0.054        0.142        72.579            
GPU 0     0                 0                 0.217        0.190        0.093        0.036        0.095        40.696            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.401            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.316            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.010            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.912            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.814            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.707            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.619            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.429            
