#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        46.159            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.727            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.434            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.177            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.765            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.765            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.667            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.667            
GPU 0     29                6                 0.000        0.000        0.000        0.000        0.000        83.297            
GPU 0     78                16                0.136        0.124        0.049        0.000        0.015        73.489            
GPU 0     86                17                0.632        0.592        0.260        0.003        0.099        78.306            
GPU 0     87                17                0.632        0.590        0.265        0.003        0.098        111.142           
GPU 0     58                11                0.624        0.583        0.263        0.003        0.098        166.935           
GPU 0     68                12                0.646        0.605        0.273        0.003        0.101        119.223           
GPU 0     85                14                0.639        0.597        0.271        0.003        0.098        186.937           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     51                9                 0.630        0.583        0.268        0.003        0.089        113.758           
GPU 0     0                 0                 0.644        0.599        0.279        0.003        0.092        36.375            
GPU 0     0                 0                 0.369        0.340        0.147        0.002        0.052        36.668            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.571            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.375            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.375            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.167            
