#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.217            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.171            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.073            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.073            
GPU 0     100               21                0.000        0.000        0.000        0.000        0.000        163.833           
GPU 0     94                20                0.698        0.688        0.288        0.001        0.105        164.087           
GPU 0     95                20                0.956        0.940        0.396        0.001        0.161        162.366           
GPU 0     100               21                0.966        0.950        0.400        0.001        0.162        162.854           
GPU 0     100               21                0.960        0.944        0.398        0.001        0.161        163.014           
GPU 0     100               21                0.965        0.949        0.399        0.001        0.162        165.857           
GPU 0     90                19                0.960        0.944        0.397        0.001        0.161        161.530           
GPU 0     100               21                0.959        0.943        0.397        0.001        0.161        165.870           
GPU 0     96                20                0.960        0.944        0.397        0.001        0.161        165.288           
GPU 0     96                20                0.964        0.948        0.399        0.001        0.161        166.450           
GPU 0     100               21                0.967        0.950        0.400        0.001        0.162        165.083           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     100               21                0.960        0.944        0.397        0.001        0.160        155.417           
GPU 0     96                20                0.965        0.949        0.399        0.001        0.161        165.773           
GPU 0     100               21                0.966        0.949        0.399        0.001        0.161        164.099           
GPU 0     95                20                0.966        0.950        0.400        0.001        0.161        168.969           
GPU 0     96                20                0.967        0.950        0.400        0.001        0.161        165.967           
GPU 0     94                19                0.966        0.950        0.400        0.001        0.161        164.586           
GPU 0     100               21                0.967        0.951        0.400        0.001        0.161        163.118           
GPU 0     95                20                0.965        0.949        0.399        0.001        0.160        167.045           
GPU 0     73                16                0.963        0.947        0.398        0.001        0.160        112.961           
GPU 0     100               21                0.908        0.892        0.375        0.001        0.151        167.876           
GPU 0     96                20                0.967        0.951        0.400        0.001        0.160        166.852           
GPU 0     100               21                0.967        0.951        0.400        0.001        0.160        169.659           
GPU 0     95                20                0.959        0.943        0.396        0.001        0.159        167.836           
GPU 0     95                20                0.966        0.949        0.399        0.001        0.160        166.174           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     96                20                0.964        0.948        0.398        0.001        0.160        174.266           
GPU 0     95                20                0.969        0.952        0.400        0.001        0.160        162.034           
GPU 0     100               21                0.966        0.950        0.399        0.001        0.160        166.755           
GPU 0     96                20                0.969        0.952        0.400        0.001        0.160        165.676           
GPU 0     100               21                0.962        0.946        0.398        0.001        0.159        165.916           
GPU 0     96                20                0.959        0.942        0.396        0.001        0.159        140.756           
GPU 0     0                 0                 0.966        0.950        0.399        0.001        0.160        76.692            
GPU 0     0                 0                 0.618        0.606        0.252        0.000        0.104        41.939            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        41.437            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.948            
