Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 02:42:04, 0,  24576,  1,  24050
2025-04-01 02:42:09, 0,  24576,  1,  24050
2025-04-01 02:42:14, 0,  24576,  1,  24050
2025-04-01 02:42:20, 0,  24576,  4,  24046
2025-04-01 02:42:25, 0,  24576,  1439,  22611
2025-04-01 02:42:30, 0,  24576,  1439,  22611
2025-04-01 02:42:35, 0,  24576,  10105,  13945
2025-04-01 02:42:40, 0,  24576,  10105,  13945
2025-04-01 02:42:45, 0,  24576,  10105,  13945
2025-04-01 02:42:50, 0,  24576,  10105,  13945
2025-04-01 02:42:55, 0,  24576,  10105,  13945
2025-04-01 02:43:00, 0,  24576,  10105,  13945
2025-04-01 02:43:05, 0,  24576,  10105,  13945
2025-04-01 02:43:10, 0,  24576,  10105,  13945
2025-04-01 02:43:15, 0,  24576,  10105,  13945
2025-04-01 02:43:20, 0,  24576,  10105,  13945
