#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.323            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        39.038            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.928            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.830            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.830            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.830            
GPU 0     52                8                 0.000        0.000        0.000        0.000        0.000        112.506           
GPU 0     20                3                 0.338        0.283        0.081        0.001        0.038        160.592           
GPU 0     21                3                 0.294        0.241        0.065        0.001        0.034        140.985           
GPU 0     60                9                 0.276        0.226        0.060        0.001        0.032        71.744            
GPU 0     50                7                 0.337        0.277        0.074        0.001        0.040        146.708           
GPU 0     40                6                 0.456        0.377        0.105        0.002        0.054        84.724            
GPU 0     20                3                 0.189        0.155        0.040        0.001        0.022        70.353            
GPU 0     24                4                 0.250        0.206        0.057        0.001        0.028        70.757            
GPU 0     47                7                 0.277        0.227        0.060        0.001        0.032        118.218           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     40                6                 0.364        0.302        0.086        0.001        0.043        89.074            
GPU 0     76                8                 0.264        0.218        0.061        0.001        0.031        103.069           
GPU 0     0                 0                 0.309        0.254        0.069        0.001        0.036        70.964            
GPU 0     39                6                 0.262        0.216        0.059        0.001        0.031        157.043           
GPU 0     34                5                 0.268        0.219        0.057        0.001        0.031        100.616           
GPU 0     20                3                 0.320        0.265        0.073        0.001        0.038        73.016            
GPU 0     54                6                 0.304        0.253        0.073        0.001        0.036        68.085            
GPU 0     26                4                 0.257        0.211        0.056        0.001        0.029        121.321           
GPU 0     22                3                 0.345        0.287        0.082        0.001        0.041        71.659            
GPU 0     62                9                 0.323        0.265        0.070        0.001        0.038        158.222           
GPU 0     35                4                 0.297        0.243        0.063        0.001        0.034        73.104            
GPU 0     40                6                 0.224        0.184        0.049        0.001        0.026        153.615           
GPU 0     0                 0                 0.269        0.220        0.057        0.001        0.031        40.028            
