Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,12800,3177.656171875,104.4284175831348
StepA,12800,17.152265625,108.418529404291
StepB,12800,132.66171875,108.20955456551327
StepD,12800,31.18546875,108.43230605018383
StepE,12800,464.259765625,104.84670265311304
