#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.585            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.126            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.224            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.224            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.224            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.224            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.224            
GPU 0     18                2                 0.000        0.000        0.000        0.000        0.000        64.355            
GPU 0     0                 0                 0.311        0.277        0.137        0.053        0.132        189.787           
GPU 0     83                53                0.366        0.328        0.165        0.065        0.165        137.196           
GPU 0     66                33                0.385        0.350        0.176        0.068        0.179        81.123            
GPU 0     54                34                0.373        0.341        0.174        0.068        0.177        96.666            
GPU 0     41                26                0.395        0.361        0.183        0.071        0.184        158.471           
GPU 0     0                 0                 0.371        0.329        0.164        0.062        0.162        64.581            
GPU 0     69                39                0.345        0.314        0.159        0.061        0.160        127.840           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     9                 1                 0.405        0.368        0.186        0.073        0.188        65.776            
GPU 0     0                 0                 0.372        0.340        0.176        0.069        0.177        178.089           
GPU 0     0                 0                 0.425        0.391        0.201        0.078        0.204        75.490            
GPU 0     76                46                0.378        0.345        0.173        0.068        0.173        80.636            
GPU 0     78                46                0.385        0.347        0.175        0.066        0.174        88.184            
GPU 0     75                42                0.385        0.347        0.175        0.067        0.175        66.453            
GPU 0     12                1                 0.384        0.347        0.174        0.067        0.172        130.107           
GPU 0     48                18                0.411        0.374        0.189        0.073        0.191        67.214            
GPU 0     15                1                 0.369        0.330        0.165        0.063        0.164        67.038            
GPU 0     7                 1                 0.353        0.310        0.153        0.059        0.151        67.038            
GPU 0     100               72                0.369        0.329        0.164        0.062        0.164        84.350            
GPU 0     81                56                0.344        0.311        0.153        0.059        0.155        85.642            
GPU 0     35                10                0.395        0.358        0.180        0.070        0.181        68.604            
GPU 0     13                5                 0.369        0.329        0.164        0.064        0.164        66.344            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     45                21                0.385        0.353        0.181        0.070        0.182        66.629            
GPU 0     43                15                0.352        0.314        0.154        0.060        0.154        67.506            
GPU 0     8                 1                 0.371        0.331        0.164        0.062        0.163        67.604            
GPU 0     10                1                 0.397        0.361        0.184        0.071        0.183        66.764            
GPU 0     28                3                 0.437        0.402        0.208        0.082        0.211        66.922            
GPU 0     24                13                0.340        0.294        0.142        0.054        0.141        67.019            
GPU 0     42                17                0.375        0.337        0.170        0.065        0.172        67.233            
GPU 0     0                 0                 0.368        0.327        0.163        0.063        0.162        184.952           
GPU 0     0                 0                 0.371        0.333        0.167        0.064        0.168        67.038            
GPU 0     0                 0                 0.364        0.330        0.168        0.067        0.170        38.410            
GPU 0     0                 0                 0.088        0.081        0.041        0.014        0.034        38.107            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.909            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.617            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.616            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.324            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.811            
