#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        33.074            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.733            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.727            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.727            
GPU 0     41                21                0.110        0.089        0.037        0.016        0.030        49.603            
GPU 0     9                 1                 0.316        0.280        0.137        0.053        0.138        71.029            
GPU 0     35                17                0.322        0.283        0.139        0.054        0.141        70.931            
GPU 0     18                7                 0.262        0.228        0.110        0.043        0.112        79.989            
GPU 0     100               74                0.295        0.262        0.128        0.050        0.130        80.661            
GPU 0     0                 0                 0.257        0.222        0.107        0.041        0.106        72.067            
GPU 0     5                 0                 0.363        0.325        0.160        0.063        0.162        210.369           
GPU 0     60                31                0.263        0.226        0.108        0.041        0.108        71.919            
GPU 0     40                25                0.427        0.389        0.196        0.078        0.199        158.280           
GPU 0     6                 2                 0.365        0.321        0.158        0.061        0.159        154.245           
GPU 0     6                 1                 0.352        0.307        0.150        0.058        0.150        70.052            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     41                23                0.352        0.311        0.153        0.060        0.155        71.878            
GPU 0     39                16                0.355        0.313        0.152        0.058        0.153        89.284            
GPU 0     70                40                0.321        0.283        0.139        0.054        0.141        72.262            
GPU 0     12                1                 0.321        0.283        0.139        0.054        0.141        70.833            
GPU 0     7                 1                 0.401        0.365        0.184        0.074        0.188        127.742           
GPU 0     1                 0                 0.352        0.315        0.156        0.060        0.158        157.299           
GPU 0     10                1                 0.302        0.261        0.126        0.048        0.127        172.795           
GPU 0     0                 0                 0.300        0.265        0.129        0.049        0.130        137.559           
GPU 0     0                 0                 0.322        0.283        0.138        0.055        0.140        71.990            
GPU 0     44                20                0.277        0.235        0.112        0.042        0.112        78.503            
GPU 0     34                10                0.338        0.290        0.137        0.052        0.136        72.509            
GPU 0     6                 1                 0.322        0.285        0.142        0.055        0.142        157.249           
GPU 0     83                50                0.348        0.306        0.149        0.057        0.150        74.547            
GPU 0     98                73                0.313        0.276        0.136        0.052        0.137        136.139           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.380        0.342        0.171        0.067        0.173        41.210            
GPU 0     39                20                0.234        0.206        0.101        0.040        0.099        173.056           
GPU 0     4                 1                 0.396        0.369        0.190        0.076        0.194        151.201           
GPU 0     0                 0                 0.379        0.343        0.169        0.065        0.170        82.733            
GPU 0     22                2                 0.284        0.250        0.122        0.047        0.124        73.093            
GPU 0     14                1                 0.326        0.284        0.136        0.053        0.136        72.898            
GPU 0     10                1                 0.318        0.271        0.130        0.050        0.128        72.016            
GPU 0     75                45                0.386        0.344        0.171        0.066        0.174        72.017            
GPU 0     25                7                 0.252        0.214        0.102        0.039        0.102        72.872            
GPU 0     0                 0                 0.308        0.271        0.134        0.052        0.137        41.210            
GPU 0     0                 0                 0.121        0.107        0.052        0.020        0.045        40.904            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.488            
