#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.807            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.634            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.634            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.634            
GPU 0     58                11                0.000        0.000        0.000        0.000        0.000        166.202           
GPU 0     43                8                 0.312        0.289        0.129        0.001        0.037        180.927           
GPU 0     69                12                0.641        0.596        0.284        0.003        0.092        166.016           
GPU 0     74                13                0.633        0.585        0.259        0.003        0.091        93.802            
GPU 0     61                11                0.662        0.614        0.272        0.003        0.097        163.897           
GPU 0     87                15                0.655        0.607        0.270        0.003        0.096        114.059           
GPU 0     82                15                0.667        0.620        0.293        0.003        0.096        169.455           
GPU 0     61                11                0.664        0.609        0.233        0.003        0.095        181.079           
GPU 0     68                13                0.665        0.617        0.265        0.003        0.100        164.196           
GPU 0     14                3                 0.655        0.608        0.252        0.003        0.097        161.593           
GPU 0     72                12                0.633        0.589        0.274        0.003        0.094        169.150           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     89                15                0.656        0.614        0.276        0.003        0.102        89.855            
GPU 0     73                13                0.653        0.607        0.267        0.003        0.099        84.336            
GPU 0     77                14                0.662        0.613        0.282        0.003        0.094        73.801            
GPU 0     75                13                0.650        0.590        0.245        0.003        0.089        93.996            
GPU 0     87                14                0.665        0.616        0.259        0.003        0.095        79.226            
GPU 0     71                12                0.673        0.624        0.278        0.003        0.098        207.059           
GPU 0     71                14                0.677        0.632        0.279        0.003        0.103        175.835           
GPU 0     57                9                 0.671        0.623        0.267        0.003        0.100        162.997           
GPU 0     73                14                0.667        0.612        0.261        0.003        0.095        97.007            
GPU 0     63                12                0.669        0.624        0.268        0.003        0.100        161.300           
GPU 0     82                14                0.669        0.624        0.275        0.003        0.103        93.470            
GPU 0     89                15                0.667        0.624        0.273        0.003        0.103        96.360            
GPU 0     98                16                0.664        0.613        0.269        0.003        0.098        162.477           
GPU 0     94                15                0.669        0.622        0.286        0.003        0.099        96.663            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.643        0.586        0.246        0.003        0.088        41.812            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        41.409            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        41.018            
