#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.216            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.057            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.959            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.069            
GPU 0     72                9                 0.715        0.683        0.271        0.000        0.084        166.355           
GPU 0     94                15                0.892        0.823        0.263        0.001        0.101        137.891           
GPU 0     97                16                0.892        0.823        0.263        0.001        0.101        165.567           
GPU 0     92                16                0.874        0.809        0.268        0.001        0.098        175.493           
GPU 0     96                16                0.929        0.870        0.294        0.001        0.107        164.970           
GPU 0     96                18                0.912        0.862        0.311        0.001        0.110        167.047           
GPU 0     97                15                0.902        0.863        0.340        0.001        0.117        142.870           
GPU 0     95                15                0.934        0.881        0.318        0.001        0.109        146.717           
GPU 0     91                12                0.913        0.860        0.302        0.001        0.110        170.769           
GPU 0     76                10                0.895        0.843        0.295        0.001        0.107        144.007           
GPU 0     96                16                0.936        0.886        0.322        0.001        0.112        137.327           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     89                12                0.901        0.845        0.304        0.001        0.109        167.447           
GPU 0     95                18                0.904        0.867        0.327        0.001        0.114        178.283           
GPU 0     0                 0                 0.914        0.872        0.312        0.001        0.111        75.236            
GPU 0     90                11                0.821        0.778        0.303        0.001        0.100        145.087           
GPU 0     70                11                0.898        0.827        0.267        0.001        0.095        124.191           
GPU 0     95                16                0.930        0.900        0.374        0.001        0.124        165.277           
GPU 0     70                9                 0.950        0.916        0.359        0.001        0.122        175.245           
GPU 0     92                15                0.895        0.848        0.305        0.001        0.107        167.932           
GPU 0     83                10                0.913        0.855        0.295        0.001        0.104        165.716           
GPU 0     93                13                0.899        0.854        0.310        0.001        0.113        149.529           
GPU 0     78                10                0.933        0.875        0.310        0.001        0.109        176.902           
GPU 0     95                15                0.901        0.843        0.301        0.001        0.105        169.108           
GPU 0     0                 0                 0.908        0.853        0.311        0.001        0.106        76.800            
GPU 0     0                 0                 0.726        0.680        0.244        0.000        0.085        42.231            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        41.742            
