#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        26.629            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.919            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.919            
GPU 0     21                1                 0.001        0.000        0.000        0.000        0.000        35.839            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.142            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.053            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.053            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.053            
GPU 0     45                5                 0.000        0.000        0.000        0.000        0.000        101.592           
GPU 0     6                 1                 0.068        0.054        0.013        0.000        0.005        95.075            
GPU 0     30                4                 0.190        0.155        0.040        0.001        0.021        62.520            
GPU 0     38                5                 0.196        0.160        0.041        0.001        0.022        91.585            
GPU 0     57                5                 0.187        0.152        0.039        0.001        0.018        40.494            
GPU 0     10                1                 0.157        0.128        0.032        0.000        0.017        35.346            
GPU 0     0                 0                 0.126        0.103        0.026        0.000        0.013        36.939            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     49                7                 0.181        0.147        0.038        0.001        0.017        148.563           
GPU 0     8                 1                 0.188        0.154        0.039        0.001        0.019        71.767            
GPU 0     22                3                 0.208        0.170        0.043        0.001        0.022        60.348            
GPU 0     59                8                 0.214        0.175        0.046        0.001        0.024        64.398            
GPU 0     20                3                 0.194        0.159        0.041        0.001        0.021        64.996            
GPU 0     0                 0                 0.199        0.163        0.042        0.001        0.021        50.065            
GPU 0     20                3                 0.141        0.115        0.029        0.000        0.015        151.245           
GPU 0     19                3                 0.175        0.143        0.037        0.001        0.019        151.748           
GPU 0     33                4                 0.181        0.149        0.039        0.001        0.021        57.761            
GPU 0     0                 0                 0.189        0.154        0.039        0.001        0.020        59.945            
GPU 0     0                 0                 0.197        0.161        0.042        0.001        0.022        60.933            
GPU 0     52                5                 0.228        0.186        0.048        0.001        0.025        56.105            
GPU 0     0                 0                 0.227        0.187        0.049        0.001        0.025        44.551            
GPU 0     21                3                 0.176        0.145        0.038        0.001        0.019        53.239            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.123        0.100        0.026        0.000        0.012        35.142            
GPU 0     24                3                 0.141        0.115        0.030        0.000        0.012        41.190            
GPU 0     48                7                 0.188        0.153        0.039        0.001        0.018        105.308           
GPU 0     5                 1                 0.214        0.175        0.045        0.001        0.023        139.982           
GPU 0     0                 0                 0.149        0.121        0.031        0.000        0.016        61.043            
GPU 0     44                6                 0.146        0.120        0.030        0.000        0.016        70.617            
GPU 0     30                3                 0.213        0.174        0.044        0.001        0.024        35.240            
GPU 0     28                3                 0.194        0.158        0.041        0.001        0.021        48.894            
GPU 0     0                 0                 0.190        0.155        0.039        0.001        0.018        35.150            
GPU 0     38                4                 0.185        0.151        0.038        0.001        0.018        35.240            
GPU 0     20                3                 0.199        0.164        0.043        0.001        0.018        61.336            
GPU 0     0                 0                 0.230        0.187        0.047        0.001        0.024        37.818            
GPU 0     78                7                 0.155        0.126        0.032        0.001        0.014        75.436            
GPU 0     0                 0                 0.220        0.180        0.046        0.001        0.024        34.849            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     44                5                 0.160        0.130        0.033        0.001        0.016        82.797            
GPU 0     26                4                 0.233        0.191        0.050        0.001        0.023        68.435            
GPU 0     20                3                 0.156        0.128        0.033        0.001        0.015        61.043            
GPU 0     20                3                 0.201        0.164        0.041        0.001        0.019        145.673           
GPU 0     0                 0                 0.220        0.179        0.046        0.001        0.024        50.859            
GPU 0     0                 0                 0.153        0.125        0.032        0.000        0.015        35.044            
GPU 0     0                 0                 0.043        0.035        0.009        0.000        0.003        34.662            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.946            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.044            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.662            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.564            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.760            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.564            
