#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.150            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.643            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.539            
GPU 0     96                16                0.203        0.217        0.102        0.000        0.019        165.209           
GPU 0     97                17                0.942        0.911        0.388        0.001        0.130        165.758           
GPU 0     96                17                0.942        0.911        0.388        0.001        0.130        169.451           
GPU 0     98                16                0.957        0.923        0.384        0.001        0.133        172.535           
GPU 0     91                13                0.958        0.928        0.383        0.001        0.136        96.481            
GPU 0     96                20                0.939        0.902        0.357        0.001        0.129        171.609           
GPU 0     98                16                0.901        0.857        0.336        0.001        0.124        168.702           
GPU 0     96                20                0.963        0.935        0.384        0.001        0.130        167.284           
GPU 0     97                15                0.958        0.926        0.373        0.001        0.138        174.222           
GPU 0     96                20                0.957        0.930        0.398        0.001        0.132        163.297           
GPU 0     97                18                0.962        0.936        0.398        0.001        0.138        174.456           
GPU 0     44                5                 0.964        0.938        0.394        0.001        0.139        151.904           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     96                18                0.889        0.855        0.347        0.001        0.124        167.638           
GPU 0     100               17                0.944        0.903        0.357        0.001        0.121        168.039           
GPU 0     97                19                0.962        0.938        0.401        0.001        0.138        166.547           
GPU 0     95                20                0.931        0.892        0.365        0.001        0.121        174.869           
GPU 0     97                19                0.967        0.945        0.413        0.001        0.146        165.665           
GPU 0     98                17                0.900        0.869        0.363        0.001        0.124        172.548           
GPU 0     97                15                0.965        0.937        0.401        0.001        0.141        167.251           
GPU 0     100               17                0.930        0.888        0.349        0.001        0.117        167.489           
GPU 0     100               21                0.961        0.932        0.393        0.001        0.137        164.986           
GPU 0     95                16                0.964        0.939        0.399        0.001        0.135        163.811           
GPU 0     95                16                0.956        0.917        0.345        0.001        0.127        166.838           
GPU 0     97                18                0.926        0.885        0.343        0.001        0.126        171.762           
GPU 0     96                17                0.951        0.929        0.394        0.001        0.145        170.835           
GPU 0     100               21                0.923        0.882        0.350        0.001        0.118        164.637           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.955        0.928        0.391        0.001        0.131        41.841            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        41.241            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.850            
