#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        50.721            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.825            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.727            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.727            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.863            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.852            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.852            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.852            
GPU 0     62                9                 0.000        0.000        0.000        0.000        0.000        74.693            
GPU 0     79                14                0.438        0.407        0.164        0.002        0.057        80.605            
GPU 0     65                10                0.597        0.544        0.216        0.002        0.083        99.283            
GPU 0     67                10                0.556        0.489        0.168        0.002        0.070        172.556           
GPU 0     28                4                 0.554        0.486        0.171        0.002        0.070        179.875           
GPU 0     60                10                0.568        0.500        0.178        0.002        0.070        166.271           
GPU 0     60                10                0.617        0.561        0.231        0.002        0.085        167.996           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     72                13                0.585        0.521        0.189        0.002        0.073        176.726           
GPU 0     48                7                 0.603        0.527        0.181        0.002        0.076        69.696            
GPU 0     55                9                 0.570        0.500        0.182        0.002        0.073        148.580           
GPU 0     70                10                0.608        0.541        0.203        0.002        0.079        187.702           
GPU 0     61                9                 0.521        0.443        0.140        0.002        0.061        111.759           
GPU 0     74                11                0.505        0.423        0.127        0.002        0.059        89.453            
GPU 0     74                13                0.633        0.575        0.214        0.002        0.083        85.128            
GPU 0     63                9                 0.621        0.562        0.201        0.002        0.081        87.633            
GPU 0     58                8                 0.556        0.488        0.168        0.002        0.069        89.063            
GPU 0     0                 0                 0.553        0.478        0.156        0.002        0.067        39.942            
