#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.730            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.471            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.373            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.471            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.471            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.471            
GPU 0     20                3                 0.000        0.000        0.000        0.000        0.000        98.671            
GPU 0     59                9                 0.158        0.141        0.061        0.001        0.016        80.052            
GPU 0     54                8                 0.530        0.455        0.147        0.002        0.065        77.735            
GPU 0     50                7                 0.490        0.420        0.136        0.002        0.060        97.677            
GPU 0     48                8                 0.447        0.371        0.107        0.002        0.053        145.460           
GPU 0     59                9                 0.566        0.484        0.156        0.002        0.067        169.099           
GPU 0     70                12                0.553        0.485        0.169        0.002        0.070        80.975            
GPU 0     42                6                 0.616        0.553        0.204        0.003        0.082        127.508           
GPU 0     57                9                 0.502        0.432        0.140        0.002        0.061        188.704           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     64                9                 0.531        0.455        0.146        0.002        0.065        115.297           
GPU 0     54                8                 0.530        0.454        0.148        0.002        0.064        178.711           
GPU 0     57                8                 0.537        0.463        0.150        0.002        0.066        96.493            
GPU 0     54                8                 0.461        0.387        0.118        0.002        0.054        66.492            
GPU 0     63                9                 0.498        0.425        0.135        0.002        0.061        101.750           
GPU 0     68                10                0.514        0.435        0.134        0.002        0.061        79.882            
GPU 0     70                10                0.567        0.493        0.165        0.002        0.071        79.270            
GPU 0     42                6                 0.567        0.485        0.160        0.002        0.069        111.525           
GPU 0     66                10                0.419        0.347        0.099        0.002        0.049        161.249           
GPU 0     67                12                0.492        0.420        0.135        0.002        0.059        89.340            
GPU 0     54                8                 0.577        0.502        0.173        0.002        0.072        65.210            
GPU 0     58                9                 0.457        0.389        0.126        0.002        0.057        177.108           
GPU 0     0                 0                 0.535        0.465        0.158        0.002        0.066        65.906            
GPU 0     0                 0                 0.484        0.421        0.147        0.002        0.060        36.668            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.375            
